"","Long","Lat","Timestamp","v","u"
"1614","-155.98","58.70","2022-06-04 17:00:00","1.73904378008901","0.997151710908762"
"1615","-157.23","58.45","2022-06-04 17:00:00","1.47259751004778","3.60439161868472"
"1616","-156.98","58.45","2022-06-04 17:00:00","1.50758183462879","2.63084157324921"
"1617","-156.73","58.45","2022-06-04 17:00:00","1.6245496269148","1.90545134331687"
"1618","-156.48","58.45","2022-06-04 17:00:00","1.77296797362211","1.44418645547951"
"1619","-156.23","58.45","2022-06-04 17:00:00","1.70582634058785","1.19012633667067"
"1620","-155.98","58.45","2022-06-04 17:00:00","1.39308768145458","1.0009695542242"
"1621","-157.23","58.95","2022-06-04 18:00:00","0.185951794901744","0.875327801479933"
"1622","-156.98","58.95","2022-06-04 18:00:00","1.0570261392673","1.1595835901472"
"1623","-156.73","58.95","2022-06-04 18:00:00","1.7567126308875","1.29216687619225"
"1624","-156.48","58.95","2022-06-04 18:00:00","2.19843390084975","1.42995631221289"
"1625","-156.23","58.95","2022-06-04 18:00:00","2.28359776169847","1.47299381867778"
"1626","-155.98","58.95","2022-06-04 18:00:00","2.18041167303529","1.53477346505479"
"1627","-157.23","58.70","2022-06-04 18:00:00","1.31039745971764","2.56802069687708"
"1628","-156.98","58.70","2022-06-04 18:00:00","1.59451258055736","2.16575884209641"
"1629","-156.73","58.70","2022-06-04 18:00:00","1.90089045340318","1.88080890009907"
"1630","-156.48","58.70","2022-06-04 18:00:00","2.11079640088924","1.64306138454708"
"1631","-156.23","58.70","2022-06-04 18:00:00","2.11539030209685","1.45043383545022"
"1632","-155.98","58.70","2022-06-04 18:00:00","1.87332704615753","1.25225305971272"
"1633","-157.23","58.45","2022-06-04 18:00:00","1.50934871970864","3.61202730531558"
"1634","-156.98","58.45","2022-06-04 18:00:00","1.40651600806143","2.74988886935772"
"1635","-156.73","58.45","2022-06-04 18:00:00","1.45846242940899","2.13452194224287"
"1636","-156.48","58.45","2022-06-04 18:00:00","1.6432786087612","1.78189205056284"
"1637","-156.23","58.45","2022-06-04 18:00:00","1.66342109867147","1.58267004483023"
"1638","-155.98","58.45","2022-06-04 18:00:00","1.41711731854052","1.3806714257773"
"1639","-157.23","58.95","2022-06-04 19:00:00","0.200086875540537","1.15541867016673"
"1640","-156.98","58.95","2022-06-04 19:00:00","0.82591757082305","1.41468493895116"
"1641","-156.73","58.95","2022-06-04 19:00:00","1.34820880042641","1.5604571382677"
"1642","-156.48","58.95","2022-06-04 19:00:00","1.80159151191566","1.75030807404426"
"1643","-156.23","58.95","2022-06-04 19:00:00","2.05566958639795","1.8405480069545"
"1644","-155.98","58.95","2022-06-04 19:00:00","2.06733102792495","1.8995510400112"
"1645","-157.23","58.70","2022-06-04 19:00:00","1.36729115928878","2.84672325890371"
"1646","-156.98","58.70","2022-06-04 19:00:00","1.42418485885992","2.43821402415234"
"1647","-156.73","58.70","2022-06-04 19:00:00","1.60299362894064","2.1876246719939"
"1648","-156.48","58.70","2022-06-04 19:00:00","1.85601157237501","2.03768755269688"
"1649","-156.23","58.70","2022-06-04 19:00:00","2.04471489890289","1.91412825994285"
"1650","-155.98","58.70","2022-06-04 19:00:00","1.92103294331346","1.67985151104126"
"1651","-157.23","58.45","2022-06-04 19:00:00","1.56023501000829","3.96569842699073"
"1652","-156.98","58.45","2022-06-04 19:00:00","1.29555562504691","3.09349476774672"
"1653","-156.73","58.45","2022-06-04 19:00:00","1.25350376014651","2.48888721724809"
"1654","-156.48","58.45","2022-06-04 19:00:00","1.41004977822113","2.19421912862964"
"1655","-156.23","58.45","2022-06-04 19:00:00","1.45351515118541","2.01825125945467"
"1656","-155.98","58.45","2022-06-04 19:00:00","1.23830854845981","1.75551422401985"
"1657","-157.23","58.95","2022-06-04 20:00:00","0.0654502324560431","1.41433786228612"
"1658","-156.98","58.95","2022-06-04 20:00:00","0.516005927817537","1.69685826762819"
"1659","-156.73","58.95","2022-06-04 20:00:00","0.870796451851215","1.8502661535756"
"1660","-156.48","58.95","2022-06-04 20:00:00","1.24926323595487","2.02796940607577"
"1661","-156.23","58.95","2022-06-04 20:00:00","1.57543022169499","2.1286216389372"
"1662","-155.98","58.95","2022-06-04 20:00:00","1.73303637081752","2.25148677836115"
"1663","-157.23","58.70","2022-06-04 20:00:00","1.43478616933901","3.18859377396752"
"1664","-156.98","58.70","2022-06-04 20:00:00","1.2793002823123","2.82242789235095"
"1665","-156.73","58.70","2022-06-04 20:00:00","1.29626237907885","2.59682806007535"
"1666","-156.48","58.70","2022-06-04 20:00:00","1.49556701608582","2.46355062070022"
"1667","-156.23","58.70","2022-06-04 20:00:00","1.77720849781375","2.35873346785832"
"1668","-155.98","58.70","2022-06-04 20:00:00","1.80053138086776","2.12272133563153"
"1669","-157.23","58.45","2022-06-04 20:00:00","1.62596313497867","4.34852398852919"
"1670","-156.98","58.45","2022-06-04 20:00:00","1.18918914324","3.4853443225762"
"1671","-156.73","58.45","2022-06-04 20:00:00","1.0347633872612","2.91648566857663"
"1672","-156.48","58.45","2022-06-04 20:00:00","1.12240088722171","2.6572193997922"
"1673","-156.23","58.45","2022-06-04 20:00:00","1.17222704647345","2.46320354403518"
"1674","-155.98","58.45","2022-06-04 20:00:00","1.02274856871823","2.11439149567058"
"1675","-157.23","58.95","2022-06-04 21:00:00","-0.21089059403234","1.48444734862408"
"1676","-156.98","58.95","2022-06-04 21:00:00","0.0559090530248585","1.80688157044568"
"1677","-156.73","58.95","2022-06-04 21:00:00","0.252386673904067","1.98111405629545"
"1678","-156.48","58.95","2022-06-04 21:00:00","0.561591562877641","2.15847023213059"
"1679","-156.23","58.95","2022-06-04 21:00:00","0.9142618248155","2.25912246499201"
"1680","-155.98","58.95","2022-06-04 21:00:00","1.14289675414796","2.39864728433785"
"1681","-157.23","58.70","2022-06-04 21:00:00","1.45351515118541","3.51241630244928"
"1682","-156.98","58.70","2022-06-04 21:00:00","1.04041741951672","3.16221594742453"
"1683","-156.73","58.70","2022-06-04 21:00:00","0.87821736918658","2.94945795175537"
"1684","-156.48","58.70","2022-06-04 21:00:00","1.01462089735092","2.81722174237536"
"1685","-156.23","58.70","2022-06-04 21:00:00","1.33654735889941","2.71136335953835"
"1686","-155.98","58.70","2022-06-04 21:00:00","1.43690643143483","2.44272602079785"
"1687","-157.23","58.45","2022-06-04 21:00:00","1.68215008051787","4.82506024962828"
"1688","-156.98","58.45","2022-06-04 21:00:00","1.03228974814941","3.9469562870786"
"1689","-156.73","58.45","2022-06-04 21:00:00","0.723791613207778","3.37497394309368"
"1690","-156.48","58.45","2022-06-04 21:00:00","0.735099677718812","3.10425414436295"
"1691","-156.23","58.45","2022-06-04 21:00:00","0.793053508337859","2.88455461539301"
"1692","-155.98","58.45","2022-06-04 21:00:00","0.687747157578859","2.46771554068069"
"1693","-157.23","58.95","2022-06-04 22:00:00","-1.7219307143192","-0.237052909971337"
"1694","-156.98","58.95","2022-06-04 22:00:00","-1.54771584544609","0.0465087253658514"
"1695","-156.73","58.95","2022-06-04 22:00:00","-1.45760470637379","0.19158677135232"
"1696","-156.48","58.95","2022-06-04 22:00:00","-1.19363207544435","0.451547193466828"
"1697","-156.23","58.95","2022-06-04 22:00:00","-0.788308638126991","0.70456608228055"
"1698","-155.98","58.95","2022-06-04 22:00:00","-0.430337720949585","0.995416327583565"
"1699","-157.23","58.70","2022-06-04 22:00:00","0.328362732337574","1.94467100646632"
"1700","-156.98","58.70","2022-06-04 22:00:00","-0.29888147100882","1.57434020486928"
"1701","-156.73","58.70","2022-06-04 22:00:00","-0.70173126921439","1.34075760929777"
"1702","-156.48","58.70","2022-06-04 22:00:00","-0.721520382108699","1.12452884697822"
"1703","-156.23","58.70","2022-06-04 22:00:00","-0.321850977046857","0.993680944258368"
"1704","-155.98","58.70","2022-06-04 22:00:00","0.063683347376194","0.756974658701499"
"1705","-157.23","58.45","2022-06-04 22:00:00","0.678559355163644","3.86088127414883"
"1706","-156.98","58.45","2022-06-04 22:00:00","-0.17555289243536","2.90642044529049"
"1707","-156.73","58.45","2022-06-04 22:00:00","-0.723287267188548","2.16089976878586"
"1708","-156.48","58.45","2022-06-04 22:00:00","-0.906689938476874","1.59412357477653"
"1709","-156.23","58.45","2022-06-04 22:00:00","-0.840608436490521","1.07871472719302"
"1710","-155.98","58.45","2022-06-04 22:00:00","-0.694310351879025","0.578924329536288"
"1711","-157.23","58.95","2022-06-04 23:00:00","-1.47138640999661","-0.139177290430226"
"1712","-156.98","58.95","2022-06-04 23:00:00","-1.50813761965747","0.172844631440192"
"1713","-156.73","58.95","2022-06-04 23:00:00","-1.56538469624458","0.309592837465715"
"1714","-156.48","58.95","2022-06-04 23:00:00","-1.36431317415776","0.43315213021974"
"1715","-156.23","58.95","2022-06-04 23:00:00","-0.916937871939998","0.459182880097695"
"1716","-155.98","58.95","2022-06-04 23:00:00","-0.450126833843893","0.611202459384952"
"1717","-157.23","58.70","2022-06-04 23:00:00","0.707182893457198","2.18693051866382"
"1718","-156.98","58.70","2022-06-04 23:00:00","-0.0218338904884974","1.71837702086063"
"1719","-156.73","58.70","2022-06-04 23:00:00","-0.459314636259108","1.369217895831"
"1720","-156.48","58.70","2022-06-04 23:00:00","-0.444119424572407","0.938148677852064"
"1721","-156.23","58.70","2022-06-04 23:00:00","0.0145639421563921","0.589683706152509"
"1722","-155.98","58.70","2022-06-04 23:00:00","0.436496099224332","0.311328220790912"
"1723","-157.23","58.45","2022-06-04 23:00:00","1.12805491947723","4.22739423243044"
"1724","-156.98","58.45","2022-06-04 23:00:00","0.242138740440943","3.0501101846168"
"1725","-156.73","58.45","2022-06-04 23:00:00","-0.296407831897031","2.11855641565106"
"1726","-156.48","58.45","2022-06-04 23:00:00","-0.451540341907773","1.32756869602627"
"1727","-156.23","58.45","2022-06-04 23:00:00","-0.402067559672001","0.644868895893773"
"1728","-155.98","58.45","2022-06-04 23:00:00","-0.287573406497786","0.122518515009479"
"1729","-157.23","58.95","2022-06-05 00:00:00","-0.9999814706929","0.38733801043454"
"1730","-156.98","58.95","2022-06-05 00:00:00","-1.16041463594319","0.565041262934712"
"1731","-156.73","58.95","2022-06-05 00:00:00","-1.3604260269821","0.552546502993293"
"1732","-156.48","58.95","2022-06-05 00:00:00","-1.28303646048471","0.560876342954239"
"1733","-156.23","58.95","2022-06-05 00:00:00","-0.964290392079951","0.545257893027466"
"1734","-155.98","58.95","2022-06-05 00:00:00","-0.657205765202196","0.70977223225614"
"1735","-157.23","58.70","2022-06-05 00:00:00","1.18777563517612","2.65583109313204"
"1736","-156.98","58.70","2022-06-05 00:00:00","0.392323972228107","2.13313363558271"
"1737","-156.73","58.70","2022-06-05 00:00:00","-0.170605614211783","1.67082751775023"
"1738","-156.48","58.70","2022-06-05 00:00:00","-0.269904555699296","1.12626423030342"
"1739","-156.23","58.70","2022-06-05 00:00:00","0.0696907566476805","0.76183373201205"
"1740","-155.98","58.70","2022-06-05 00:00:00","0.374655121429617","0.56018218962416"
"1741","-157.23","58.45","2022-06-05 00:00:00","1.49839403221358","4.78341104982355"
"1742","-156.98","58.45","2022-06-05 00:00:00","0.610357591081473","3.61063899865543"
"1743","-156.73","58.45","2022-06-05 00:00:00","0.00890990990087515","2.60724036002653"
"1744","-156.48","58.45","2022-06-05 00:00:00","-0.231739837974558","1.67464536106567"
"1745","-156.23","58.45","2022-06-05 00:00:00","-0.253295835948716","0.89476409472214"
"1746","-155.98","58.45","2022-06-05 00:00:00","-0.2101838400004","0.394626620400367"
"1747","-157.23","58.95","2022-06-05 01:00:00","-0.401714182656031","1.05198982398499"
"1748","-156.98","58.95","2022-06-05 01:00:00","-0.723287267188548","1.1349411469294"
"1749","-156.73","58.95","2022-06-05 01:00:00","-1.045567105753","1.03047107075254"
"1750","-156.48","58.95","2022-06-05 01:00:00","-0.989733537229776","0.944743134487813"
"1751","-156.23","58.95","2022-06-05 01:00:00","-0.724700775252427","0.821530918398827"
"1752","-155.98","58.95","2022-06-05 01:00:00","-0.535997448724555","0.843743824961348"
"1753","-157.23","58.70","2022-06-05 01:00:00","1.91431878001003","3.31145891339147"
"1754","-156.98","58.70","2022-06-05 01:00:00","1.0125006352551","2.73357626610087"
"1755","-156.73","58.70","2022-06-05 01:00:00","0.308573619443265","2.18068313869311"
"1756","-156.48","58.70","2022-06-05 01:00:00","0.067217117535892","1.59204111478629"
"1757","-156.23","58.70","2022-06-05 01:00:00","0.218109103354996","1.18040819004956"
"1758","-155.98","58.70","2022-06-05 01:00:00","0.28277709727747","0.898581938037573"
"1759","-157.23","58.45","2022-06-05 01:00:00","1.99241510053936","5.20337381452122"
"1760","-156.98","58.45","2022-06-05 01:00:00","1.05490587717148","4.13090691954948"
"1761","-156.73","58.45","2022-06-05 01:00:00","0.341437681928456","3.22295436380642"
"1762","-156.48","58.45","2022-06-05 01:00:00","-0.0568182150695073","2.34172671127139"
"1763","-156.23","58.45","2022-06-05 01:00:00","-0.250822196836927","1.57329897487416"
"1764","-155.98","58.45","2022-06-05 01:00:00","-0.40348106773588","1.00756401085994"
"1765","-157.23","58.95","2022-06-05 02:00:00","0.163689042895647","1.79681634715953"
"1766","-156.98","58.95","2022-06-05 02:00:00","-0.257536360140353","1.82978863033828"
"1767","-156.73","58.95","2022-06-05 02:00:00","-0.695723859942904","1.71698871420047"
"1768","-156.48","58.95","2022-06-05 02:00:00","-0.688656319623508","1.58961157813101"
"1769","-156.23","58.95","2022-06-05 02:00:00","-0.495712468903998","1.37372989247651"
"1770","-155.98","58.95","2022-06-05 02:00:00","-0.363549464931293","1.28175457624107"
"1771","-157.23","58.70","2022-06-05 02:00:00","2.58008107809713","3.98687010355813"
"1772","-156.98","58.70","2022-06-05 02:00:00","1.60900103821212","3.44265389277636"
"1773","-156.73","58.70","2022-06-05 02:00:00","0.75559554464506","2.97410039497317"
"1774","-156.48","58.70","2022-06-05 02:00:00","0.332603256529211","2.46910384734085"
"1775","-156.23","58.70","2022-06-05 02:00:00","0.255920444063765","1.97486667632475"
"1776","-155.98","58.70","2022-06-05 02:00:00","0.142486421937459","1.44383937881447"
"1777","-157.23","58.45","2022-06-05 02:00:00","2.335897560062","5.43279149011227"
"1778","-156.98","58.45","2022-06-05 02:00:00","1.35987024195342","4.50574971779203"
"1779","-156.73","58.45","2022-06-05 02:00:00","0.578907036660161","3.89940678396821"
"1780","-156.48","58.45","2022-06-05 02:00:00","0.0693373796317109","3.26911556025666"
"1781","-156.23","58.45","2022-06-05 02:00:00","-0.247641803693199","2.48472229726762"
"1782","-155.98","58.45","2022-06-05 02:00:00","-0.519388728973974","1.60939494803826"
"1783","-157.23","58.95","2022-06-05 03:00:00","1.17364055453733","2.43717279415722"
"1784","-156.98","58.95","2022-06-05 03:00:00","0.887758548617765","2.43057833752147"
"1785","-156.73","58.95","2022-06-05 03:00:00","0.324828962177875","2.3937882110273"
"1786","-156.48","58.95","2022-06-05 03:00:00","-0.0144129731531315","2.31153104141296"
"1787","-156.23","58.95","2022-06-05 03:00:00","-0.188274465010273","2.07864259917153"
"1788","-155.98","58.95","2022-06-05 03:00:00","-0.202056168633095","1.87699105678364"
"1789","-157.23","58.70","2022-06-05 03:00:00","3.56741646071675","4.20865209251831"
"1790","-156.98","58.70","2022-06-05 03:00:00","2.73874735826757","3.8192320743441"
"1791","-156.73","58.70","2022-06-05 03:00:00","1.79629085667612","3.6491645084748"
"1792","-156.48","58.70","2022-06-05 03:00:00","1.07999564530534","3.4447363527666"
"1793","-156.23","58.70","2022-06-05 03:00:00","0.590215101171194","3.0060314481568"
"1794","-155.98","58.70","2022-06-05 03:00:00","0.220582742466785","2.29452428482603"
"1795","-157.23","58.45","2022-06-05 03:00:00","2.60234383010323","5.08189698175743"
"1796","-156.98","58.45","2022-06-05 03:00:00","1.70123243938024","4.3495652185243"
"1797","-156.73","58.45","2022-06-05 03:00:00","0.941825232061144","4.1663087393835"
"1798","-156.48","58.45","2022-06-05 03:00:00","0.344971452088154","3.9979765568394"
"1799","-156.23","58.45","2022-06-05 03:00:00","-0.099576834001853","3.46521387600392"
"1800","-155.98","58.45","2022-06-05 03:00:00","-0.50914079551085","2.5312305703829"
"1801","-157.23","58.95","2022-06-05 04:00:00","1.46411646166451","2.97271208831301"
"1802","-156.98","58.95","2022-06-05 04:00:00","1.6362110684418","3.166380867405"
"1803","-156.73","58.95","2022-06-05 04:00:00","1.44362059473826","3.254538340325"
"1804","-156.48","58.95","2022-06-05 04:00:00","1.13370895173274","3.20212976390406"
"1805","-156.23","58.95","2022-06-05 04:00:00","0.674318830972007","2.91475028525143"
"1806","-155.98","58.95","2022-06-05 04:00:00","0.248852903744369","2.52880103372762"
"1807","-157.23","58.70","2022-06-05 04:00:00","3.79216424287354","4.54462230427645"
"1808","-156.98","58.70","2022-06-05 04:00:00","3.27976756971733","4.29542125877816"
"1809","-156.73","58.70","2022-06-05 04:00:00","2.71224408206984","4.23260038240603"
"1810","-156.48","58.70","2022-06-05 04:00:00","2.19560688472199","4.11910631293815"
"1811","-156.23","58.70","2022-06-05 04:00:00","1.57330995959917","3.73628075139969"
"1812","-155.98","58.70","2022-06-05 04:00:00","0.84393979863751","3.09349476774672"
"1813","-157.23","58.45","2022-06-05 04:00:00","2.82320446508435","5.01421703207475"
"1814","-156.98","58.45","2022-06-05 04:00:00","2.04754191503064","4.26973758556524"
"1815","-156.73","58.45","2022-06-05 04:00:00","1.44856787296184","4.12778322956413"
"1816","-156.48","58.45","2022-06-05 04:00:00","1.02239519170226","4.08405156976917"
"1817","-156.23","58.45","2022-06-05 04:00:00","0.613184607209231","3.73523952140457"
"1818","-155.98","58.45","2022-06-05 04:00:00","0.0202179744119089","3.08342954446058"
"1819","-157.23","58.95","2022-06-05 05:00:00","1.39096741935876","2.91336197859128"
"1820","-156.98","58.95","2022-06-05 05:00:00","2.00336978803442","2.95015210508545"
"1821","-156.73","58.95","2022-06-05 05:00:00","2.16132931417292","3.10008922438247"
"1822","-156.48","58.95","2022-06-05 05:00:00","2.04612840696677","3.34547242656533"
"1823","-156.23","58.95","2022-06-05 05:00:00","1.72384856840231","3.37219732977336"
"1824","-155.98","58.95","2022-06-05 05:00:00","1.24360920369935","3.01922036142829"
"1825","-157.23","58.70","2022-06-05 05:00:00","3.31015799309074","4.42939285148337"
"1826","-156.98","58.70","2022-06-05 05:00:00","2.94370602753005","3.90634831726899"
"1827","-156.73","58.70","2022-06-05 05:00:00","2.58290809422489","3.8473452842123"
"1828","-156.48","58.70","2022-06-05 05:00:00","2.46311328581113","3.9698633469712"
"1829","-156.23","58.70","2022-06-05 05:00:00","2.35285965682855","3.92092553720065"
"1830","-155.98","58.70","2022-06-05 05:00:00","2.02033188480097","3.38746870303509"
"1831","-157.23","58.45","2022-06-05 05:00:00","2.70517654175044","4.95451984568798"
"1832","-156.98","58.45","2022-06-05 05:00:00","1.9789867739325","3.96222766034034"
"1833","-156.73","58.45","2022-06-05 05:00:00","1.5531674696889","3.62486914192204"
"1834","-156.48","58.45","2022-06-05 05:00:00","1.5718964515353","3.58079040546204"
"1835","-156.23","58.45","2022-06-05 05:00:00","1.64822588698477","3.33158935996375"
"1836","-155.98","58.45","2022-06-05 05:00:00","1.39874171371009","2.7488476393626"
"1837","-157.23","58.95","2022-06-05 06:00:00","0.785632591002493","2.60515790003629"
"1838","-156.98","58.95","2022-06-05 06:00:00","1.74646469742438","2.38615252439643"
"1839","-156.73","58.95","2022-06-05 06:00:00","2.34049146126961","2.34172671127139"
"1840","-156.48","58.95","2022-06-05 06:00:00","2.64722271113139","2.55170809362022"
"1841","-156.23","58.95","2022-06-05 06:00:00","2.57053989866595","2.82936942565174"
"1842","-155.98","58.95","2022-06-05 06:00:00","2.22458380003151","2.91960935856199"
"1843","-157.23","58.70","2022-06-05 06:00:00","2.67231247926525","3.90010093729828"
"1844","-156.98","58.70","2022-06-05 06:00:00","2.67938001958465","3.01436128811774"
"1845","-156.73","58.70","2022-06-05 06:00:00","2.65252336637094","2.75648332599347"
"1846","-156.48","58.70","2022-06-05 06:00:00","2.71295083610178","3.00325483483648"
"1847","-156.23","58.70","2022-06-05 06:00:00","2.68291378974434","3.3399191999247"
"1848","-155.98","58.70","2022-06-05 06:00:00","2.42000128986281","3.17540486069602"
"1849","-157.23","58.45","2022-06-05 06:00:00","2.52106711643018","4.44119345809471"
"1850","-156.98","58.45","2022-06-05 06:00:00","2.04153450575916","3.17887562734642"
"1851","-156.73","58.45","2022-06-05 06:00:00","1.80477190505939","2.68116768967992"
"1852","-156.48","58.45","2022-06-05 06:00:00","1.92350658242525","2.77834915589095"
"1853","-156.23","58.45","2022-06-05 06:00:00","1.99170834650742","2.88004261874749"
"1854","-155.98","58.45","2022-06-05 06:00:00","1.76236666314302","2.55066686362511"
"1855","-157.23","58.95","2022-06-05 07:00:00","-0.187921087994303","2.33582640796572"
"1856","-156.98","58.95","2022-06-05 07:00:00","1.22099307467729","1.93634116650537"
"1857","-156.73","58.95","2022-06-05 07:00:00","2.34402523142931","1.67256290107543"
"1858","-156.48","58.95","2022-06-05 07:00:00","2.95925461623273","1.65312660783322"
"1859","-156.23","58.95","2022-06-05 07:00:00","2.81578354774899","1.76176160399056"
"1860","-155.98","58.95","2022-06-05 07:00:00","2.4143472576073","1.89226243004537"
"1861","-157.23","58.70","2022-06-05 07:00:00","2.18217855811514","3.40794622627242"
"1862","-156.98","58.70","2022-06-05 07:00:00","2.75500270100218","2.37574022444525"
"1863","-156.73","58.70","2022-06-05 07:00:00","3.15113833590433","1.88948581672505"
"1864","-156.48","58.70","2022-06-05 07:00:00","3.19106993870891","1.87768521011371"
"1865","-156.23","58.70","2022-06-05 07:00:00","2.81755043282884","1.98215528629057"
"1866","-155.98","58.70","2022-06-05 07:00:00","2.21327573552048","1.88393259008442"
"1867","-157.23","58.45","2022-06-05 07:00:00","2.81189640057332","3.71372076817213"
"1868","-156.98","58.45","2022-06-05 07:00:00","2.66524493894585","2.43647864082714"
"1869","-156.73","58.45","2022-06-05 07:00:00","2.52742790271763","1.96133068638821"
"1870","-156.48","58.45","2022-06-05 07:00:00","2.49915774144005","2.00610357617829"
"1871","-156.23","58.45","2022-06-05 07:00:00","2.26204176372431","2.15014039216964"
"1872","-155.98","58.45","2022-06-05 07:00:00","1.71536752001903","2.04393493266759"
"1873","-157.23","58.95","2022-06-05 08:00:00","-0.879126531231229","1.93599408984033"
"1874","-156.98","58.95","2022-06-05 08:00:00","0.94959952641248","1.19880325329665"
"1875","-156.73","58.95","2022-06-05 08:00:00","2.46240653177919","0.658751962495349"
"1876","-156.48","58.95","2022-06-05 08:00:00","3.27906081568539","0.605649232744321"
"1877","-156.23","58.95","2022-06-05 08:00:00","3.08258319480619","0.845826284951584"
"1878","-155.98","58.95","2022-06-05 08:00:00","2.58926888051235","1.09919225043034"
"1879","-157.23","58.70","2022-06-05 08:00:00","1.95106998967089","2.84429372224844"
"1880","-156.98","58.70","2022-06-05 08:00:00","2.86419619893685","1.68644596767701"
"1881","-156.73","58.70","2022-06-05 08:00:00","3.47271142043684","1.00582862753475"
"1882","-156.48","58.70","2022-06-05 08:00:00","3.4790722067243","0.84825582160686"
"1883","-156.23","58.70","2022-06-05 08:00:00","2.9454729126099","0.949949284463404"
"1884","-155.98","58.70","2022-06-05 08:00:00","2.20762170326496","0.971815114360886"
"1885","-157.23","58.45","2022-06-05 08:00:00","3.32499982776147","3.18408177732201"
"1886","-156.98","58.45","2022-06-05 08:00:00","3.24407649110438","1.97868451964018"
"1887","-156.73","58.45","2022-06-05 08:00:00","3.0659744750556","1.44106276549415"
"1888","-156.48","58.45","2022-06-05 08:00:00","2.93557835616275","1.298761332828"
"1889","-156.23","58.45","2022-06-05 08:00:00","2.5910357655922","1.30882655611414"
"1890","-155.98","58.45","2022-06-05 08:00:00","1.95319025176671","1.30362040613855"
"1891","-157.23","58.95","2022-06-05 09:00:00","-1.16394840610289","1.00409324420955"
"1892","-156.98","58.95","2022-06-05 09:00:00","1.01709453646271","0.176315398090586"
"1893","-156.73","58.95","2022-06-05 09:00:00","2.71683798327744","-0.219004923389288"
"1894","-156.48","58.95","2022-06-05 09:00:00","3.47730532164445","0.0159659788423843"
"1895","-156.23","58.95","2022-06-05 09:00:00","3.10873309398795","0.477925020009823"
"1896","-155.98","58.95","2022-06-05 09:00:00","2.49173682410468","0.771898955298193"
"1897","-157.23","58.70","2022-06-05 09:00:00","1.77968213692554","1.93425870651514"
"1898","-156.98","58.70","2022-06-05 09:00:00","2.92780406181141","0.863874271533633"
"1899","-156.73","58.70","2022-06-05 09:00:00","3.63773848689474","0.39323831374021"
"1900","-156.48","58.70","2022-06-05 09:00:00","3.58296504941942","0.435581666875016"
"1901","-156.23","58.70","2022-06-05 09:00:00","2.92250340657187","0.678188255737555"
"1902","-155.98","58.70","2022-06-05 09:00:00","2.14189357829458","0.668817185781492"
"1903","-157.23","58.45","2022-06-05 09:00:00","3.43065955553644","2.74745933270244"
"1904","-156.98","58.45","2022-06-05 09:00:00","3.37129221685351","1.69616411429811"
"1905","-156.73","58.45","2022-06-05 09:00:00","3.20273138023592","1.19706786997145"
"1906","-156.48","58.45","2022-06-05 09:00:00","3.06208732787994","1.02422369078183"
"1907","-156.23","58.45","2022-06-05 09:00:00","2.72637916270863","0.896846554712376"
"1908","-155.98","58.45","2022-06-05 09:00:00","2.125284858544","0.75628050537142"
"1909","-157.23","58.95","2022-06-05 10:00:00","1.3390209980112","-0.0590025808061256"
"1910","-156.98","58.95","2022-06-05 10:00:00","3.1970773479804","-0.311327316289768"
"1911","-156.73","58.95","2022-06-05 10:00:00","4.37735658131953","-0.223863996699839"
"1912","-156.48","58.95","2022-06-05 10:00:00","4.62684075459421","0.115229905043652"
"1913","-156.23","58.95","2022-06-05 10:00:00","3.915492821447","0.407815533671865"
"1914","-155.98","58.95","2022-06-05 10:00:00","3.0426515920016","0.490766856616281"
"1915","-157.23","58.70","2022-06-05 10:00:00","3.85294508962035","0.601484312763849"
"1916","-156.98","58.70","2022-06-05 10:00:00","4.13493994836425","0.26065502769516"
"1917","-156.73","58.70","2022-06-05 10:00:00","4.32576353698794","0.307857454140518"
"1918","-156.48","58.70","2022-06-05 10:00:00","4.13246630925246","0.451200116801789"
"1919","-156.23","58.70","2022-06-05 10:00:00","3.34478894065578","0.591766166142745"
"1920","-155.98","58.70","2022-06-05 10:00:00","2.29066530201787","0.51402099317392"
"1921","-157.23","58.45","2022-06-05 10:00:00","5.05266005883781","2.03005186606601"
"1922","-156.98","58.45","2022-06-05 10:00:00","4.03917477703643","1.39976064235446"
"1923","-156.73","58.45","2022-06-05 10:00:00","3.54161993855095","0.985004027632383"
"1924","-156.48","58.45","2022-06-05 10:00:00","3.39002119869991","0.768775265312838"
"1925","-156.23","58.45","2022-06-05 10:00:00","2.92533042269963","0.576147716215972"
"1926","-155.98","58.45","2022-06-05 10:00:00","2.06273712671735","0.451894270131868"
"1927","-157.23","58.95","2022-06-05 11:00:00","2.57442704584161","-0.0763564140580955"
"1928","-156.98","58.95","2022-06-05 11:00:00","3.62819730746356","-0.222128613374643"
"1929","-156.73","58.95","2022-06-05 11:00:00","4.19925456527075","-0.147160053726133"
"1930","-156.48","58.95","2022-06-05 11:00:00","4.19218702495135","0.275579324291854"
"1931","-156.23","58.95","2022-06-05 11:00:00","3.53808616839126","0.753156815386065"
"1932","-155.98","58.95","2022-06-05 11:00:00","2.73980748931548","1.07212027055727"
"1933","-157.23","58.70","2022-06-05 11:00:00","4.53602286148997","1.67811612771606"
"1934","-156.98","58.70","2022-06-05 11:00:00","4.15826283141825","0.975632957676319"
"1935","-156.73","58.70","2022-06-05 11:00:00","3.92998127910176","0.6063433860744"
"1936","-156.48","58.70","2022-06-05 11:00:00","3.7423380836218","0.574412332890775"
