"","id","date","u","v","u.se","v.se","x.se","y.se","s","s.se","geometry","dist_to_next_m","dis_to_next_km","timetilnext","lon","lat"
"494","233812",2022-07-31,-1.13516777348117,0.418367525639842,0.822602111618702,0.822602102050695,0.00327793592627052,0.0032779030061647,1.20980877360073,NA,c(-145.269086166612, 60.342616482484),14363.6956459178,14.3636956459178,24,-145.269086166612,60.342616482484
"495","233812",2022-08-01,-0.558673198127818,0.246213698012252,0.534542402606921,0.534542403473843,12.8288691634668,12.8288691842725,0.610528758646035,NA,c(-145.389535126787, 60.3689153297163),7241.25376411301,7.24125376411301,24,-145.389535126787,60.3689153297163
"496","233812",2022-08-02,-0.192324802689887,0.115997955800381,0.534530026956622,0.534530027823585,0.00327332077913618,0.00327328781639222,0.224598206719769,NA,c(-145.430999520623, 60.3812979567612),2662.75141385608,2.66275141385608,24,-145.430999520623,60.3812979567612
"497","233812",2022-08-03,-0.0361274517298386,0.0277212698090605,0.545862081809271,0.545862080687678,13.1005383758644,13.1005383489443,0.0455395273354897,NA,c(-145.438788831765, 60.384256575321),539.864454324278,0.539864454324278,24,-145.438788831765,60.384256575321
"498","233812",2022-08-04,0.036692480207558,-0.0154613566694312,0.545849450868383,0.545849449746701,0.00327346233502081,0.00327342937395754,0.0398169780154801,NA,c(-145.430878091775, 60.3826065191562),471.844247873184,0.471844247873184,24,-145.430878091775,60.3826065191562
"499","233812",2022-08-05,0.0261330631064374,-0.0135488797907006,1.05107082531837,1.05107076460717,25.2254080362545,25.225406579196,0.0294366468903266,NA,c(-145.425243890026, 60.3811604937009),348.885584743147,0.348885584743147,24,-145.425243890026,60.3811604937009
"500","233812",2022-08-06,0.0171488643403442,-0.0117119456735106,1.10940066541788,1.10940058827887,44.8672828373121,44.8672790761848,0.0207666371614891,NA,c(-145.421546669164, 60.3799104681101),246.181145292094,0.246181145292094,24,-145.421546669164,60.3799104681101
"501","233812",2022-08-07,0.00973990215235255,-0.00995055519824972,1.03603192539017,1.03603188029038,58.3112413773292,58.3112357421934,0.0139240526546472,NA,c(-145.419446788455, 60.3788483993582),165.122917368305,0.165122917368305,24,-145.419446788455,60.3788483993582
"502","233812",2022-08-08,0.00390617654246242,-0.00826470836491794,0.952348232027484,0.952348219442048,63.6399886104338,63.6399824666961,0.00914131387637819,NA,c(-145.418604633717, 60.3779662424208),108.463175177739,0.108463175177739,24,-145.418604633717,60.3779662424208
"503","233812",2022-08-09,-0.000352312489326165,-0.00665440517351527,0.939742162206081,0.939742146449484,60.0523831193948,60.052378022994,0.00666372510727045,NA,c(-145.418680590767, 60.3772559483154),79.0914802171733,0.0790914802171733,24,-145.418680590767,60.3772559483154
"504","233812",2022-08-10,-0.0030355649430132,-0.00511964562404171,1.01509964758138,1.01509958177513,47.7165773014228,47.7165746642172,0.00595192623762464,NA,c(-145.419335045424, 60.3767094645372),70.6146703356825,0.0706146703356825,24,-145.419335045424,60.3767094645372
"505","233812",2022-08-11,-0.0041435808185987,-0.00366042971649726,1.12009542755041,1.12009536784374,27.7665232622129,27.7665222805572,0.00552883422157934,NA,c(-145.420228383503, 60.3763187354759),65.5634516418757,0.0655634516418757,24,-145.420228383503,60.3763187354759
"506","233812",2022-08-12,-0.00367636011608265,-0.00227675745088192,1.15692506611599,1.15692502521433,0.00328572008616571,0.00328568724660639,0.00432426274860797,NA,c(-145.421020990822, 60.3760757028128),51.2659919143838,0.0512659919143838,24,-145.421020990822,60.3760757028128
"507","233812",2022-08-13,-0.00163388460377124,-0.000968629701533281,0.970518023453981,0.970517985903195,23.2921631044595,23.2921622032481,0.00189945492279146,NA,c(-145.421373254364, 60.3759723041877),22.5183376739844,0.0225183376739844,24,-145.421373254364,60.3759723041877
"508","233812",2022-08-14,-0.000170298420652925,-3.29141766963077e-05,0.727478391442831,0.727478372101289,30.7985864685704,30.7985847896415,0.000173449971461544,NA,c(-145.421409969964, 60.3759687907371),2.05552137066418,0.00205552137066418,24,-145.421409969964,60.3759687907371
"509","233812",2022-08-15,0.000714391732875742,0.000530384813262557,0.718988913933704,0.718988908952778,23.7434000750719,23.7433985397417,0.000889754804361367,NA,c(-145.4212559502, 60.3760254070574),10.5498470531536,0.0105498470531536,24,-145.4212559502,60.3760254070574
"510","233812",2022-08-16,0.00102018585681476,0.000721267268343311,0.98929687696023,0.989296812988983,0.00328148708892578,0.00328145420683672,0.00124940212667775,NA,c(-145.421036002547, 60.3761023991084),14.8136264677007,0.0148136264677007,24,-145.421036002547,60.3761023991084
"511","233812",2022-08-17,0.00074707725105616,0.000539728878219284,1.28269244840098,1.28269221761549,30.7842626195642,30.7842570807722,0.000921649979845724,NA,c(-145.420874935245, 60.3761600128542),10.927761026995,0.010927761026995,24,-145.420874935245,60.3761600128542
"512","233812",2022-08-18,0.000505161033789972,0.000377437853834358,1.3554786593643,1.35547837974025,57.2623359602999,57.2623224773687,0.000630592580880878,NA,c(-145.420766024715, 60.3762003025104),7.47694733438833,0.00747694733438833,24,-145.420766024715,60.3762003025104
"513","233812",2022-08-19,0.00029443756612094,0.000234394418011437,1.32593458628878,1.32593435831885,79.5528540034226,79.5528330467168,0.000376343225313498,NA,c(-145.420702545251, 60.37622532295),4.46252155763306,0.00446252155763306,24,-145.420702545251,60.37622532295
"514","233812",2022-08-20,0.000114906848049066,0.000110598570750522,1.25236765944221,1.2523675599842,96.1433952997562,96.1433702831803,0.00015948550855876,NA,c(-145.420677771832, 60.3762371287912),1.89140125344161,0.00189140125344161,24,-145.420677771832,60.3762371287912
"515","233812",2022-08-21,-3.34311204256497e-05,6.050312051613e-06,1.17751098967659,1.17751095724226,106.06818597917,106.068160014805,3.39741976760349e-05,NA,c(-145.420684979437, 60.3762377746314),0.402615359611357,0.000402615359611357,24,-145.420684979437,60.3762377746314
"516","233812",2022-08-22,-0.000150576339303208,-7.92503580852907e-05,1.13495640806859,1.13495641540855,108.822440213692,108.822415774665,0.000170158318494565,NA,c(-145.420717443044, 60.3762293150549),2.01709741323163,0.00201709741323163,24,-145.420717443044,60.3762293150549
"517","233812",2022-08-23,-0.00023652880858361,-0.000145303439660189,1.1429639525229,1.1429639223779,104.320370745386,104.320351689598,0.000277594969484223,NA,c(-145.42076843763, 60.3762138046387),3.29098764420785,0.00329098764420785,24,-145.42076843763,60.3762138046387
"518","233812",2022-08-24,-0.000291288528266853,-0.000192108932673081,1.19660883636405,1.19660870058826,92.891265578305,92.8912538870805,0.000348933874816689,NA,c(-145.420831238175, 60.3761932979587),4.13693657909196,0.00413693657909196,24,-145.420831238175,60.3761932979587
"519","233812",2022-08-25,-0.000314855498352939,-0.000219666837123968,1.26992986195563,1.2699296779036,75.3138394387105,75.3138339622212,0.000383910802747229,NA,c(-145.420899119657, 60.3761698495926),4.55180567824708,0.00455180567824708,24,-145.420899119657,60.3761698495926
"520","233812",2022-08-26,-0.000307229718841868,-0.00022797715301285,1.32455651012902,1.32455638467916,52.9028241885676,52.9028223472805,0.000382575068130042,NA,c(-145.420965357054, 60.3761455141228),4.53617888149141,0.00453617888149141,24,-145.420965357054,60.3761455141228
"521","233812",2022-08-27,-0.000268411189733639,-0.000217039880339725,1.31150737904348,1.31150732091994,27.6782607655281,27.678260411794,0.000345182381828029,NA,c(-145.421023225343, 60.3761223461376),4.09308929745467,0.00409308929745467,24,-145.421023225343,60.3761223461376
"522","233812",2022-08-28,-0.000198399911028253,-0.000186855019104595,1.15324750275925,1.15324748802076,0.00328562277018892,0.00328558993017344,0.000272538663538172,NA,c(-145.421065999505, 60.3761024002309),3.23209714418681,0.00323209714418681,24,-145.421065999505,60.3761024002309
"523","233812",2022-08-29,-9.71955217026927e-05,-0.000137422346537023,0.601786039940964,0.601786037113615,14.4426978191813,14.4426977513251,0.000168321881068275,NA,c(-145.421086954691, 60.3760877309638),1.99681334465841,0.00199681334465841,24,-145.421086954691,60.3760877309638
"524","233812",2022-08-30,-4.65927413642741e-05,-0.00011270572418324,0.601772112702397,0.601772109875071,0.00327421913411911,0.00327418618072469,0.000121956810813738,NA,c(-145.421096999884, 60.3760757001392),1.44722810091394,0.00144722810091394,24,-145.421096999884,60.3760757001392
"525","233812",2022-08-31,-4.65927413574955e-05,-0.000112705724179929,1.3808792151834,1.38087921395129,33.1407177592658,33.1407177296886,0.000121956810813738,NA,c(-145.421107045077, 60.3760636693101),1.44722863939208,0.00144722863939208,-1968,-145.421107045077,60.3760636693101
"526","233813",2022-06-10,-1.72123436074394e-15,1.28194798724171e-15,9.99999999999282e-06,9.99999999999282e-06,9.99995159482944e-06,9.99995159491317e-06,0,NA,c(-151.0160828, 61.216526),317494.378477848,317.494378477848,24,-151.0160828,61.216526
"527","233813",2022-06-11,-0.00118903714891057,0.000885577660795616,6.0183007437324,6.01830153215321,144.437546128082,144.437565049962,0.00148256745388395,NA,c(-151.016339148292, 61.2166180738237),17.1229575862732,0.0171229575862732,24,-151.016339148292,61.2166180738237
"528","233813",2022-06-12,-0.00150752403755155,0.00104460582886084,5.84316400422454,5.84316185036128,229.988575621211,229.988524774219,0.00183407471563603,NA,c(-151.016664163944, 61.2167266827723),21.18156173218,0.02118156173218,24,-151.016664163944,61.2167266827723
"529","233813",2022-06-13,-0.00095545058992033,0.000477076094886856,5.05516417959638,5.05516182411682,245.835691684616,245.835386849815,0.00106793606116354,NA,c(-151.016870154952, 61.2167762848337),12.3310600091762,0.0123310600091762,24,-151.016870154952,61.2167762848337
"530","233813",2022-06-14,0.000467183193983081,-0.000817011541126332,5.45699843377863,5.45700288346709,175.83057335575,175.830076264871,0.000941152482129258,NA,c(-151.016769432279, 61.2166913393085),10.8765479888191,0.0108765479888191,24,-151.016769432279,61.2166913393085
"531","233813",2022-06-15,0.00276037731415869,-0.00283765707917872,7.32618909486454,7.32616838298429,0.00380404590186192,0.00380404517234792,0.00395878524472403,NA,c(-151.016174306888, 61.2163963034148),45.7333626817577,0.0457333626817577,24,-151.016174306888,61.2163963034148
"532","233813",2022-06-16,0.00592414184641968,-0.00558486892840797,9.57242021410737,9.5723275858565,229.735426154656,229.733203102365,0.00814158636622789,NA,c(-151.014897095463, 61.2158156305707),94.0495986272647,0.0940495986272647,24,-151.014897095463,61.2158156305707
"533","233813",2022-06-17,0.00845122785096013,-0.00782963146352612,10.6003251904062,10.6001414451985,447.936034614006,447.928958663483,0.0115206936010383,NA,c(-151.013075047347, 61.2150015414036),133.085363136534,0.133085363136534,24,-151.013075047347,61.2150015414036
"534","233813",2022-06-18,0.0103416279586137,-0.00957193886898294,10.974147694991,10.97386903959,656.914410863626,656.89954584423,0.014091532299524,NA,c(-151.010845437157, 61.2140062664119),162.787880426114,0.162787880426114,24,-151.010845437157,61.2140062664119
"535","233813",2022-06-19,0.0115953421693803,-0.0108117911447785,10.9461062558489,10.9457580584891,847.418293957387,847.39289127536,0.0158539202656932,NA,c(-151.008345531614, 61.2128820355875),183.154522362697,0.183154522362697,24,-151.008345531614,61.2128820355875
"536","233813",2022-06-20,0.0122123704832601,-0.0115491882909126,10.6748638001753,10.6745111436868,1012.38434006478,1012.34704831266,0.0168085021047607,NA,c(-151.00571259744, 61.2116810843032),194.191772109152,0.194191772109152,24,-151.00571259744,61.2116810843032
"537","233813",2022-06-21,0.0121927129002529,-0.0117841303073855,10.2814089710222,10.2811184771547,1146.46827700435,1146.41958133889,0.0169566498747565,NA,c(-151.003083901355, 61.2104556550239),195.914232173104,0.195914232173104,24,-151.003083901355,61.2104556550239
"538","233813",2022-06-22,0.0115363694203589,-0.0115166171941971,9.86863712150789,9.86844685577593,1245.72868844155,1245.6709434477,0.0163009291455307,NA,c(-151.000596710081, 61.2092579981493),188.35016517416,0.18835016517416,24,-151.000596710081,61.2092579981493
"539","233813",2022-06-23,0.0102433400435779,-0.0107466489513473,9.52621468141373,9.52610256888349,1307.4288514433,1307.36425651633,0.0148464298381355,NA,c(-150.99838829034, 61.2081403719857),171.557024991482,0.171557024991482,24,-150.99838829034,61.2081403719857
"540","233813",2022-06-24,0.00831362476991009,-0.00947422557883623,9.32577933920646,9.32573049580154,1329.9128001622,1329.84469148748,0.0126046541855543,NA,c(-150.996595908853, 61.2071550418487),145.666522821784,0.145666522821784,24,-150.996595908853,61.2071550418487
"541","233813",2022-06-25,0.00574722359935534,-0.00769934707666383,9.31020911038611,9.31016945470929,1312.53732685888,1312.46854838962,0.00960783661980936,NA,c(-150.995356832341, 61.2063542782955),111.050146068573,0.111050146068573,24,-150.995356832341,61.2063542782955
"542","233813",2022-06-26,0.0025441365319137,-0.00542201344483011,9.48383278406978,9.48375947167485,1255.64360202003,1255.57748607657,0.00598922870584558,NA,c(-150.994808327525, 61.2057903544871),69.2459084149224,0.0692459084149224,24,-150.994808327525,61.2057903544871
"543","233813",2022-06-27,-0.00129563643241485,-0.00264222468333507,9.81142629392571,9.81130555049357,1160.56960344673,1160.50827835953,0.0029427920488827,NA,c(-150.995087661127, 61.2055155426805),34.0235408642922,0.0340235408642922,24,-150.995087661127,61.2055155426805
"544","233813",2022-06-28,-0.0057720952936303,0.000640019207821281,10.2268120070797,10.2266274282025,1029.69891516952,1029.64459755676,0.00580747007426794,NA,c(-150.996332099869, 61.2055821098499),67.0609096746322,0.0670609096746322,24,-150.996332099869,61.2055821098499
"545","233813",2022-06-29,-0.0108852400517326,0.00442471822863895,10.6441466271894,10.6438569128469,866.559801540808,866.515626725726,0.0117501737170829,NA,c(-150.998678910471, 61.2060423124395),135.709798464811,0.135709798464811,24,-150.998678910471,61.2060423124395
"546","233813",2022-06-30,-0.0166350707067219,0.00871187237911794,10.9643258223461,10.9639283435867,675.98761112225,675.956013829932,0.0187782400069022,NA,c(-151.002265359656, 61.2069483902454),216.901348351017,0.216901348351017,24,-151.002265359656,61.2069483902454
"547","233813",2022-07-01,-0.023021587258598,0.0135014816592583,11.0726801787734,11.0722266061181,464.376162816242,464.357681841446,0.0266886396598103,NA,c(-151.007228714143, 61.2083525594293),308.280098872527,0.308280098872527,24,-151.007228714143,61.2083525594293
"548","233813",2022-07-02,-0.0300447897073611,0.0187935460690599,10.8241063642115,10.8236834896881,240.034847469707,240.027722469935,0.0354384926653939,NA,c(-151.013706240656, 61.2103070046632),409.343872934651,0.409343872934651,24,-151.013706240656,61.2103070046632
"549","233813",2022-07-03,-0.037704678053011,0.0245880656085228,10.0013362206317,10.0010393490772,0.0042482260542427,0.00424817422973751,0.0450135059447116,NA,c(-151.021835205914, 61.2128638704078),519.919834716253,0.519919834716253,24,-151.021835205914,61.2128638704078
"550","233813",2022-07-04,-0.0460012596645123,0.0308850460930327,8.1718957894778,8.17178543475209,196.123228993043,196.12058051028,0.0554074780775355,NA,c(-151.031752857528, 61.2160752443516),639.92706106986,0.63992706106986,24,-151.031752857528,61.2160752443516
"551","233813",2022-07-05,-0.0443830545633418,0.0288303727503759,6.42816821563966,6.42815059319542,298.029324660384,298.026132744172,0.05292490836695,NA,c(-151.041321651833, 61.2190726874196),611.18101845361,0.61118101845361,24,-151.041321651833,61.2190726874196
"552","233813",2022-07-06,-0.0328499479936102,0.0184239489167063,5.53330323370276,5.53329966071418,320.074444502871,320.071886865208,0.0376637886717225,NA,c(-151.048403958321, 61.2209880429782),434.871396758171,0.434871396758171,24,-151.048403958321,61.2209880429782
"553","233813",2022-07-07,-0.0114019399553174,-0.000334225407976064,5.84487839631107,5.84485486409505,269.231741222319,269.230245604614,0.0114068374856383,NA,c(-151.050862167185, 61.2209532979132),131.651949383652,0.131651949383652,24,-151.050862167185,61.2209532979132
"554","233813",2022-07-08,0.0199609695515365,-0.0274441502236712,6.63173755646182,6.63170561048263,160.319789323422,160.319284811797,0.0339355519585134,NA,c(-151.046558668617, 61.218100155534),392.084719021816,0.392084719021816,24,-151.046558668617,61.218100155534
"555","233813",2022-07-09,0.0612387805269516,-0.0629058255303791,6.67991390653122,6.67989288545681,0.003711106693429,0.00371110618107203,0.0877914069002099,NA,c(-151.033355852811, 61.2115593757118),1014.25376810414,1.01425376810414,24,-151.033355852811,61.2115593757118
"556","233813",2022-07-10,0.112431607725404,-0.10671934799076,3.62864512727945,3.62864398946215,87.0864750931561,87.086447785857,0.155014980535786,NA,c(-151.009116212954, 61.2004599169567),1791.27951557679,1.79127951557679,24,-151.009116212954,61.2004599169567
"557","233813",2022-07-11,0.0617464116128657,-0.15684881259419,3.62856113165459,3.62855999386363,0.00336826383535957,0.00336826639298672,0.168565030068412,NA,c(-150.995803954079, 61.1841394889434),1949.90048016131,1.94990048016131,24,-150.995803954079,61.1841394889434
"558","233813",2022-07-12,-0.0908191661132146,-0.213294365542762,3.50251053570556,3.50251039051685,84.0592799376479,84.0592764531592,0.231823225554833,NA,c(-151.015383792187, 61.1619322484029),2683.21164223035,2.68321164223035,24,-151.015383792187,61.1619322484029
"559","233813",2022-07-13,-0.119240847806734,-0.0784991870427536,3.50242946039354,3.50242931520819,0.00335794459689152,0.00335794724556654,0.142760296185699,NA,c(-151.041091602452, 61.1537552946538),1651.75218753296,1.65175218753296,24,-151.041091602452,61.1537552946538
"560","233813",2022-07-14,-0.0235157597361156,0.247541149801084,3.62510511690369,3.62510537237073,87.0015158369036,87.0015219680415,0.248651956972005,NA,c(-151.046161737255, 61.1795330805542),2879.22954303612,2.87922954303612,24,-151.046161737255,61.1795330805542
"561","233813",2022-07-15,0.0930144159251865,0.306571645428342,3.62502120418252,3.62502145964364,0.00336796829265948,0.00336797096631673,0.320371433481158,NA,c(-151.026108232103, 61.2114292310147),3705.85628581608,3.70585628581608,24,-151.026108232103,61.2114292310147
"562","233813",2022-07-16,0.230350160762579,0.0985861189942706,6.61439350609108,6.61439810877056,158.743606841637,158.743717304667,0.250559697065778,NA,c(-150.976446077965, 61.2216796393669),2892.93523364604,2.89293523364603,24,-150.976446077965,61.2216796393669
"563","233813",2022-07-17,0.273511691082949,-0.0464919817397538,6.51947921462207,6.51948330157254,264.245535522442,264.245780511659,0.277434946500122,NA,c(-150.917478142164, 61.2168462101124),3202.32377137904,3.20232377137904,24,-150.917478142164,61.2168462101124
"564","233813",2022-07-18,0.22249791689156,-0.12866192863433,5.75773946504522,5.75773681559233,310.993791429016,310.99386988452,0.257019872608255,NA,c(-150.869508555096, 61.2034662941076),2968.57160942627,2.96857160942627,24,-150.869508555096,61.2034662941076
"565","233813",2022-07-19,0.0773088381884108,-0.147923721689458,5.5248953069556,5.52489899236454,286.236972886495,286.236765086936,0.166907411186057,NA,c(-150.852841104464, 61.1880762405054),1930.27016708288,1.93027016708288,24,-150.852841104464,61.1880762405054
"566","233813",2022-07-20,-0.162055545026498,-0.104277360905137,6.36655943562918,6.36656276958771,186.165614528359,186.165302780737,0.192706428711662,NA,c(-150.887779577973, 61.1772226420892),2227.8463896226,2.2278463896226,24,-150.887779577973,61.1772226420892
"567","233813",2022-07-21,-0.495595232753166,0.0022771537186316,7.75681082623898,7.75679783690508,0.0038693577518335,0.00386935805134604,0.495600464218154,NA,c(-150.994627763324, 61.1774596972557),5727.88986203391,5.7278898620339,24,-150.994627763324,61.1774596972557
"568","233813",2022-07-22,-0.923311314970928,0.171740550277054,8.80344599839031,8.80339722915942,211.280258581173,211.279088133178,0.939142580170802,NA,c(-151.19368861595, 61.1953327941861),10851.563986013,10.851563986013,24,-151.19368861595,61.1953327941861
"569","233813",2022-07-23,-1.17830650001849,0.284681514199273,8.75559905989771,8.75554508291765,380.189313728778,380.186577209119,1.21220863411509,NA,c(-151.447726393162, 61.2249376437578),13996.6943661045,13.9966943661045,24,-151.447726393162,61.2249376437578
"570","233813",2022-07-24,-1.26057878877565,0.341099391274467,8.21290194197951,8.21286711820362,508.979723707283,508.975844195102,1.30591258419466,NA,c(-151.719501719442, 61.2603727919592),15063.3675733987,15.0633675733987,24,-151.719501719442,61.2603727919592
"571","233813",2022-07-25,-1.17012818124241,0.340994181502637,7.56489432143439,7.56487628583143,589.394531695092,589.389925685236,1.21880145736197,NA,c(-151.971776286552, 61.2957569865796),14042.9461187989,14.0429461187989,24,-151.971776286552,61.2957569865796
"572","233813",2022-07-26,-0.906954677418751,0.284365884883782,7.13372436620042,7.13371572457767,616.711484070014,616.706299702007,0.950489738747511,NA,c(-152.167311786257, 61.3252344131906),10940.3545439996,10.9403545439996,24,-152.167311786257,61.3252344131906
"573","233813",2022-07-27,-0.471058277304688,0.171214501417902,7.13371342287121,7.13371375261881,589.396078779268,589.391041322972,0.501208844852879,NA,c(-152.268869910317, 61.3429691399807),5764.9286000106,5.7649286000106,24,-152.268869910317,61.3429691399807
"574","233813",2022-07-28,0.137561019099782,0.00154003110499827,7.56487925910015,7.56485903972193,508.982444982138,508.978496550649,0.137569639309218,NA,c(-152.239212350497, 61.3431286136594),1581.59480805708,1.58159480805708,24,-152.239212350497,61.3431286136594
"575","233813",2022-07-29,0.918903211794659,-0.224657526054931,8.21288662362148,8.21284185551748,380.193102205336,380.190712242748,0.945967291492526,NA,c(-152.041100798559, 61.3198562118352),10880.4472507021,10.8804472507021,24,-152.041100798559,61.3198562118352
"576","233813",2022-07-30,1.87296830077994,-0.507378170061884,8.75558317953462,8.75553083483027,211.285013194166,211.284112266845,1.94047490656392,NA,c(-151.637296946265, 61.2672327751958),22346.6215988969,22.3466215988969,24,-151.637296946265,61.2672327751958
"577","233813",2022-07-31,2.99975628605564,-0.846621900915862,8.80344032354016,8.8034027853363,0.00403847788669745,0.00403847378476319,3.11693862925719,NA,c(-150.990562485379, 61.1792269200194),35975.4728049137,35.9754728049137,24,-150.990562485379,61.1792269200194
"578","233813",2022-08-01,4.29926916670619,-1.24238937281169,7.75685022470475,7.75683936763551,186.162250730865,186.16199016422,4.47516547344242,NA,c(-150.063661919303, 61.0496341794664),51830.5583056455,51.8305583056455,24,-150.063661919303,61.0496341794664
"579","233813",2022-08-02,5.03828041600056,-1.46873319545084,6.36659579313242,6.36659337736998,286.235456283202,286.23511371398,5.24799454565434,NA,c(-148.977430486463, 60.8957425368756),61053.6470442384,61.0536470442384,24,-148.977430486463,60.8957425368756
"580","233813",2022-08-03,5.21678354655312,-1.52565140788117,5.52490756046698,5.52490661596237,310.994248022541,310.993969214725,5.43529601692091,NA,c(-147.852714551917, 60.7350945022025),63545.2532551132,63.5452532551132,24,-147.852714551917,60.7350945022025
"581","233813",2022-08-04,4.83477855836387,-1.4131440101027,5.75772379547335,5.75772182919603,264.247737264877,264.247459080106,5.03706856248612,NA,c(-146.810357238052, 60.5855703152025),59174.8538863261,59.1748538863261,24,-146.810357238052,60.5855703152025
"582","233813",2022-08-05,3.89226545143281,-1.13121100211542,6.51946042999157,6.51945664031231,158.747077866989,158.746923036715,4.05331576328783,NA,c(-145.971201667253, 60.4653747387352),47817.3180118632,47.8173180118632,24,-145.971201667253,60.4653747387352
"583","233813",2022-08-06,2.38924422575993,-0.679852383919322,6.61438502095624,6.61437856976947,0.00370203908181901,0.00370204060554926,2.48408680101547,NA,c(-145.456090961903, 60.3929222395045),29392.1426843271,29.3921426843271,24,-145.456090961903,60.3929222395045
"584","233813",2022-08-07,0.32570839405785,-0.0590661945925501,3.62505438803078,3.62505380006957,87.0002983487383,87.0002842378326,0.33104558677125,NA,c(-145.385864493967, 60.3866190826485),3921.46674447881,3.92146674447881,24,-145.385864493967,60.3866190826485
"585","233813",2022-08-08,-0.47616595724273,0.126005461489075,3.62497047553842,3.62496988759082,0.00336796547054433,0.00336796807414691,0.492555982088822,NA,c(-145.488523811756, 60.4000624444291),5834.35295687912,5.83435295687912,24,-145.488523811756,60.4000624444291
"586","233813",2022-08-09,-0.0163496227708443,-0.124647501740077,3.50072521623,3.50072522895473,84.0164327661021,84.0164330714922,0.125713009236476,NA,c(-145.49204986703, 60.3867643009165),1491.32177722891,1.49132177722891,24,-145.49204986703,60.3867643009165
"587","233813",2022-08-10,0.153368036457996,-0.171609626193547,3.50064418223943,3.50064419496387,0.00335780095452879,0.00335780361602583,0.230155639620709,NA,c(-145.458984382715, 60.3684466120736),2729.72767255604,2.72972767255604,24,-145.458984382715,60.3684466120736
"588","233813",2022-08-11,0.0329803049887984,-0.0148761967199678,3.56988492279111,3.56988487613555,85.6762465152482,85.6762453955277,0.0361821452421043,NA,c(-145.451873671409, 60.366858039694),428.991035087639,0.428991035087639,24,-145.451873671409,60.366858039694
"589","233813",2022-08-12,-0.0257624113937132,0.053963591252685,3.56980228813838,3.5698022414839,0.00336341432321559,0.00336341697542044,0.0597977510019359,NA,c(-145.457427935711, 60.3726195333198),709.695808990428,0.709695808990428,24,-145.457427935711,60.3726195333198
"590","233813",2022-08-13,-0.0228586856744765,0.0349077031103148,5.50055582680325,5.50055518700666,132.011811934552,132.011796579611,0.0417263008663165,NA,c(-145.462356176572, 60.3763459792589),495.053484375443,0.495053484375443,24,-145.462356176572,60.3763459792589
"591","233813",2022-08-14,-0.0125538168575488,0.0133223620471317,4.60802606597099,4.60802413501955,174.036134184216,174.036037762727,0.0183052901717753,NA,c(-145.465062725107, 60.3777680382494),217.101530743552,0.217101530743552,24,-145.465062725107,60.3777680382494
"592","233813",2022-08-15,0.00515228071118192,-0.0107924612015041,4.60800095630449,4.608000470421,132.014000737381,132.013927061396,0.0119592313833663,NA,c(-145.463951915704, 60.376616031375),141.902829664764,0.141902829664764,24,-145.463951915704,60.376616031375
"593","233813",2022-08-16,0.0302596070317155,-0.0374367666355928,5.5005196993441,5.50051662954695,0.00355863083379802,0.00355863297803251,0.048136839465028,NA,c(-145.457428075508, 60.3726196462575),571.018415790233,0.571018415790233,24,-145.457428075508,60.3726196462575
"594","233813",2022-08-17,0.0627682477654304,-0.0666105835312096,3.56983734206837,3.56983707658196,85.6751045856748,85.6750982140745,0.0915244806587236,NA,c(-145.4438955943, 60.365507768162),1085.75105676944,1.08575105676944,24,-145.4438955943,60.365507768162
"595","233813",2022-08-18,-0.0626230088940568,0.0666090417314016,3.56975470796467,3.5697544424844,0.00336341123488423,0.00336341386917003,0.0914243166390166,NA,c(-145.457396843738, 60.3726195176983),1084.56485604022,1.08456485604022,24,-145.457396843738,60.3726195176983
"596","233813",2022-08-19,-0.345917818059107,0.362225868281791,3.49905910320194,3.49905846836217,83.9764465163081,83.9764312803299,0.500861228017235,NA,c(-145.531974520002, 60.4112662280633),5937.4505348862,5.9374505348862,24,-145.531974520002,60.4112662280633
"597","233813",2022-08-20,0.345413517719855,-0.361717287376713,3.49897810778595,3.49897747296087,0.00335766694490858,0.00335766955447652,0.500149871394766,NA,c(-145.4575048619, 60.3726734469325),5929.01311679845,5.92901311679845,24,-145.4575048619,60.3726734469325
"598","233813",2022-08-21,2.01139355938494,-2.10524402632796,3.57012777934775,3.5701279520811,85.6820750051596,85.6820791507122,2.91163080415169,NA,c(-145.023861280317, 60.1471479135161),34655.7642170954,34.6557642170954,24,-145.023861280317,60.1471479135161
"599","233813",2022-08-22,-2.15912655507087,2.36282722063734,3.5700451390745,3.57004531180386,0.00336343420946664,0.00336343687986396,3.2007467787511,NA,c(-145.489359612345, 60.4001626829693),38082.2913130889,38.0822913130889,24,-145.489359612345,60.4001626829693
"600","233813",2022-08-23,-12.1662819307303,13.0426402414783,5.50705647734439,5.50705477087292,132.167825741849,132.167784787008,17.8359983738895,NA,c(-148.112332324077, 61.7618262193468),206892.4093469,206.8924093469,24,-148.112332324077,61.7618262193468
"601","233813",2022-08-24,-11.3013847067338,12.0980144422379,4.61476035472197,4.61476031512012,174.477512300218,174.47744965495,16.5554598204531,NA,c(-150.548861911972, 62.9731102361893),184179.037534566,184.179037534566,24,-150.548861911972,62.9731102361893
"602","233813",2022-08-25,0.435690953098904,-0.471184721589112,4.60800891960229,4.60800810849701,132.574980135416,132.57497343027,0.641748894301576,NA,c(-150.454928830404, 62.9268480531089),7001.75749639715,7.00175749639715,24,-150.454928830404,62.9268480531089
