,id,timestamp,Days to next fix,site,year,elevation,Jdate,long,lat,dist_to_next_m,dist_to_next_km
1,181624,7/3/2022,.,Beluga,2022,.,184,c(-151.0293121, 61.2111473),NA,
2,181624,7/5/2022,2.00,Beluga,2022,.,186,c(-151.0252228, 61.2096367),275.9877391,0.275987739
3,181624,7/7/2022,2.00,Beluga,2022,.,188,c(-150.994751, 61.1754379),4138.429333,4.138429333
4,181624,7/9/2022,2.00,Beluga,2022,.,190,c(-151.0250092, 61.166069),1928.072713,1.928072713
5,181624,7/11/2022,2.00,Beluga,2022,.,192,c(-150.9924927, 61.1838341),2634.595611,2.634595611
6,181624,7/13/2022,2.00,Beluga,2022,.,194,c(-151.0291901, 61.1608429),3225.990425,3.225990425
7,181624,7/15/2022,2.00,Beluga,2022,.,196,c(-151.452652, 61.0144386),27986.91908,27.98691908
8,181624,7/17/2022,2.00,Beluga,2022,.,198,c(-124.08078, 46.9017715),2349833.612,2349.833612
9,181624,7/21/2022,4.00,Beluga,2022,.,202,c(-124.1136475, 47.0179443),13156.46792,13.15646792
10,181624,7/23/2022,2.00,Beluga,2022,.,204,c(-124.0930939, 46.992115),3267.711001,3.267711001
11,181624,7/25/2022,2.00,Beluga,2022,.,206,c(-124.0270462, 46.9097099),10444.84142,10.44484142
12,181624,7/27/2022,2.00,Beluga,2022,.,208,c(-124.0502396, 46.89468),2428.585371,2.428585371
13,181624,8/6/2022,10.00,Beluga,2022,.,218,c(-120.2522278, 37.1700592),1125541.587,1125.541587
14,181624,8/8/2022,2.00,Beluga,2022,.,220,c(-119.5403137, 34.401062),314520.9764,314.5209764
15,181624,8/10/2022,2.00,Beluga,2022,.,222,c(-119.6627808, 34.4213104),11458.07026,11.45807026
16,181624,8/12/2022,2.00,Beluga,2022,.,224,c(-114.545372, 31.7214336),563352.8551,563.3528551
17,181624,8/14/2022,2.00,Beluga,2022,.,226,c(-111.3942108, 28.3638401),480970.6462,480.9706462
18,181624,8/16/2022,2.00,Beluga,2022,.,228,c(-109.5437698, 26.6968956),260084.5727,260.0845727
19,181624,8/20/2022,4.00,Beluga,2022,.,232,c(-109.556976, 26.6939526),1352.135206,1.352135206
20,181624,8/22/2022,2.00,Beluga,2022,.,234,c(-109.556313, 26.6943607),79.98376425,0.079983764
21,181624,8/26/2022,4.00,Beluga,2022,.,238,c(-109.554573, 26.6932354),213.3940428,0.213394043
22,181624,8/28/2022,2.00,Beluga,2022,.,240,c(-109.554237, 26.6937218),63.55643687,0.063556437
23,181624,8/30/2022,2.00,Beluga,2022,.,242,c(-109.557137, 26.6937733),288.1544311,0.288154431
24,181624,9/3/2022,4.00,Beluga,2022,.,246,c(-109.556236, 26.6934395),96.89960129,0.096899601
25,181624,9/5/2022,2.00,Beluga,2022,.,248,c(-109.533585, 26.7081089),2779.146923,2.779146923
26,181624,9/7/2022,2.00,Beluga,2022,.,250,c(-109.55529, 26.6939774),2667.961365,2.667961365
27,181624,9/9/2022,2.00,Beluga,2022,.,252,c(-109.555161, 26.6940041),13.15475181,0.013154752
28,181624,9/11/2022,2.00,Beluga,2022,.,254,c(-109.554497, 26.6939259),66.5349248,0.066534925
29,181624,9/13/2022,2.00,Beluga,2022,.,256,c(-109.554138, 26.693594),51.32234038,0.05132234
30,181624,9/15/2022,2.00,Beluga,2022,.,258,c(-109.586319, 26.7008133),3296.137686,3.296137686
31,181625,6/25/2022,-82.00,Beluga,2022,.,176,c(-150.9251709, 61.2120209),NA,#VALUE!
32,181625,6/30/2022,5.00,Beluga,2022,.,181,c(-150.9511566, 61.2188797),1586.65485,1.58665485
33,181625,7/1/2022,1.00,Beluga,2022,.,182,c(-150.9510498, 61.2188797),5.717702212,0.005717702
34,181625,7/3/2022,2.00,Beluga,2022,.,184,c(-150.9255524, 61.2124786),1539.590171,1.539590171
35,181625,7/5/2022,2.00,Beluga,2022,.,186,c(-150.8340302, 61.2454529),6118.519247,6.118519247
36,181625,7/7/2022,2.00,Beluga,2022,.,188,c(-150.8327484, 61.2451439),76.69284096,0.076692841
37,181625,7/9/2022,2.00,Beluga,2022,.,190,c(-150.8327332, 61.2452736),14.44490594,0.014444906
38,181625,7/11/2022,2.00,Beluga,2022,.,192,c(-150.8330841, 61.2448654),49.11784968,0.04911785
39,181625,7/13/2022,2.00,Beluga,2022,.,194,c(-142.7277679, 57.2551537),638817.8987,638.8178987
40,181625,7/15/2022,2.00,Beluga,2022,.,196,c(-124.1620636, 40.8410492),2256155.429,2256.155429
41,181625,7/17/2022,2.00,Beluga,2022,.,198,c(-122.2304153, 37.513588),405705.8683,405.7058683
42,181625,7/19/2022,2.00,Beluga,2022,.,200,c(-122.245079, 37.5182991),1395.376145,1.395376145
43,181625,7/21/2022,2.00,Beluga,2022,.,202,c(-122.2457504, 37.5169907),157.0766259,0.157076626
44,181625,7/23/2022,2.00,Beluga,2022,.,204,c(-115.9666824, 30.3954296),980484.0164,980.4840164
45,181625,7/25/2022,2.00,Beluga,2022,.,206,c(-114.1791382, 27.7489281),341713.9083,341.7139083
46,181625,7/27/2022,2.00,Beluga,2022,.,208,c(-114.1794968, 27.7496967),92.46341852,0.092463419
47,181625,7/29/2022,2.00,Beluga,2022,.,210,c(-114.1903992, 27.7281666),2623.49158,2.62349158
48,181625,7/31/2022,2.00,Beluga,2022,.,212,c(-114.1861725, 27.7218952),812.0196161,0.812019616
49,181625,8/8/2022,8.00,Beluga,2022,.,220,c(-114.1811829, 27.7525368),3442.401599,3.442401599
50,181625,8/10/2022,2.00,Beluga,2022,.,222,c(-114.2343826, 27.7005692),7798.109484,7.798109484
51,181625,8/12/2022,2.00,Beluga,2022,.,224,c(-114.2247314, 27.7119865),1585.71099,1.58571099
52,181625,8/14/2022,2.00,Beluga,2022,.,226,c(-114.2267761, 27.71278),219.770512,0.219770512
53,181625,8/16/2022,2.00,Beluga,2022,.,228,c(-114.2341537, 27.698061),1790.596058,1.790596058
54,181625,8/18/2022,2.00,Beluga,2022,.,230,c(-114.2335587, 27.6958599),251.6643774,0.251664377
55,181625,8/20/2022,2.00,Beluga,2022,.,232,c(-114.1812897, 27.7524872),8131.254689,8.131254689
56,181625,8/22/2022,2.00,Beluga,2022,.,234,c(-114.1810532, 27.7523327),28.9266792,0.028926679
57,181625,8/24/2022,2.00,Beluga,2022,.,236,c(-114.2342529, 27.7000313),7825.665418,7.825665418
58,181625,8/26/2022,2.00,Beluga,2022,.,238,c(-114.23159, 27.699852),262.9234673,0.262923467
59,181625,8/28/2022,2.00,Beluga,2022,.,240,c(-114.222786, 27.7083778),1284.516614,1.284516614
60,181625,8/30/2022,2.00,Beluga,2022,.,242,c(-114.229851, 27.7118073),793.1811245,0.793181125
61,181625,9/1/2022,2.00,Beluga,2022,.,244,c(-114.229698, 27.7136002),199.9298112,0.199929811
62,181625,9/3/2022,2.00,Beluga,2022,.,246,c(-114.18351, 27.755558),6513.946921,6.513946921
63,181625,9/5/2022,2.00,Beluga,2022,.,248,c(-114.181313, 27.7524872),404.1434131,0.404143413
64,181625,9/7/2022,2.00,Beluga,2022,.,250,c(-114.181129, 27.7525368),18.92769971,0.0189277
65,181625,9/9/2022,2.00,Beluga,2022,.,252,c(-114.176758, 27.7548923),503.5917614,0.503591761
66,181625,9/11/2022,2.00,Beluga,2022,.,254,c(-114.180367, 27.7514877),519.0778709,0.519077871
67,181625,9/13/2022,2.00,Beluga,2022,.,256,c(-114.227753, 27.707098),6790.866117,6.790866117
68,181625,9/15/2022,2.00,Beluga,2022,.,258,c(-114.180824, 27.7522812),6824.732063,6.824732063
69,181626,6/25/2022,-82.00,Beluga,2022,.,176,c(-151.0236816, 61.2151184),NA,#VALUE!
70,181626,6/30/2022,5.00,Beluga,2022,.,181,c(-151.0254669, 61.2136078),193.2674043,0.193267404
71,181626,7/1/2022,1.00,Beluga,2022,.,182,c(-151.0164337, 61.2169609),610.6916483,0.610691648
72,181626,7/3/2022,2.00,Beluga,2022,.,184,c(-151.0173798, 61.2163696),82.99936601,0.082999366
73,181626,7/5/2022,2.00,Beluga,2022,.,186,c(-151.0231476, 61.2134781),445.8133492,0.445813349
74,181626,7/7/2022,2.00,Beluga,2022,.,188,c(-150.9237823, 61.212429),5321.953862,5.321953862
75,181626,7/9/2022,2.00,Beluga,2022,.,190,c(-151.0228119, 61.2134514),5303.920382,5.303920382
76,181626,7/11/2022,2.00,Beluga,2022,.,192,c(-151.0167389, 61.1774864),4012.34599,4.01234599
77,181626,7/13/2022,2.00,Beluga,2022,.,194,c(-151.0287781, 61.160511),1994.920738,1.994920738
78,181626,7/15/2022,2.00,Beluga,2022,.,196,c(-151.0168915, 61.2146797),6056.883688,6.056883688
79,181626,7/17/2022,2.00,Beluga,2022,.,198,c(-151.0108032, 61.1726723),4682.393827,4.682393827
80,181626,7/19/2022,2.00,Beluga,2022,.,200,c(-151.0174103, 61.2150917),4730.0949,4.7300949
81,181626,7/21/2022,2.00,Beluga,2022,.,202,c(-150.993927, 61.1770477),4413.430851,4.413430851
82,181626,7/25/2022,4.00,Beluga,2022,.,206,c(-151.025238, 61.1660919),2074.23776,2.07423776
83,181626,7/27/2022,2.00,Beluga,2022,.,208,c(-151.0454407, 61.1529617),1818.206931,1.818206931
84,181626,7/29/2022,2.00,Beluga,2022,.,210,c(-133.9013214, 55.0538864),1208615.376,1208.615376
85,181626,7/31/2022,2.00,Beluga,2022,.,212,c(-124.0607605, 46.9631615),1130612.858,1130.612858
86,181626,8/2/2022,2.00,Beluga,2022,.,214,c(-123.9701385, 46.9679985),6897.735237,6.897735237
87,181626,8/4/2022,2.00,Beluga,2022,.,216,c(-123.9700317, 46.9680519),10.04652547,0.010046525
88,181626,8/6/2022,2.00,Beluga,2022,.,218,c(-124.1243744, 47.0322304),13708.50679,13.70850679
89,181626,8/8/2022,2.00,Beluga,2022,.,220,c(-124.0075378, 46.9951363),9771.258388,9.771258388
90,181626,8/10/2022,2.00,Beluga,2022,.,222,c(-123.9607391, 46.9670792),4726.24028,4.72624028
91,181626,8/12/2022,2.00,Beluga,2022,.,224,c(-123.9630966, 46.9674873),184.5560081,0.184556008
92,181626,8/14/2022,2.00,Beluga,2022,.,226,c(-123.9621735, 46.969101),192.6223555,0.192622356
93,181626,8/16/2022,2.00,Beluga,2022,.,228,c(-124.0647049, 46.9100914),10180.80085,10.18080085
94,181626,8/18/2022,2.00,Beluga,2022,.,230,c(-122.4413071, 38.1233521),985997.9785,985.9979785
95,181626,8/20/2022,2.00,Beluga,2022,.,232,c(-122.1248932, 37.5963783),64847.5068,64.8475068
96,181626,8/24/2022,4.00,Beluga,2022,.,236,c(-122.1073303, 37.616703),2738.841493,2.738841493
97,181626,8/26/2022,2.00,Beluga,2022,.,238,c(-122.1282654, 37.6053123),2237.161477,2.237161477
98,181626,8/28/2022,2.00,Beluga,2022,.,240,c(-122.1326752, 37.6030083),465.3479891,0.465347989
99,181626,8/30/2022,2.00,Beluga,2022,.,242,c(-122.1392517, 37.6052361),630.0879993,0.630087999
100,181626,9/1/2022,2.00,Beluga,2022,.,244,c(-122.1407394, 37.6041603),177.4416934,0.177441693
101,181626,9/3/2022,2.00,Beluga,2022,.,246,c(-122.231926, 37.5120239),13021.94091,13.02194091
102,181626,9/5/2022,2.00,Beluga,2022,.,248,c(-122.2347107, 37.511898),246.017176,0.246017176
103,181626,9/7/2022,2.00,Beluga,2022,.,250,c(-122.2345581, 37.5096703),248.0747497,0.24807475
104,181626,9/11/2022,4.00,Beluga,2022,.,254,c(-122.2326126, 37.5092354),178.2881295,0.17828813
105,198752,7/12/2021,-426.00,Beluga,2021,.,193,c(-150.37534, 60.69411),NA,#VALUE!
106,198752,7/24/2021,12.00,Beluga,2021,.,205,c(-124.02816, 46.60324),2310133.716,2310.133716
107,198752,8/2/2021,9.00,Beluga,2021,.,214,c(-123.95678, 46.66667),8913.384468,8.913384468
108,198752,8/11/2021,9.00,Beluga,2021,.,223,c(-113.08397, 31.10833),1965033.147,1965.033147
109,198752,8/23/2021,12.00,Beluga,2021,.,235,c(-113.08074, 31.10677),353.0635575,0.353063557
110,198752,9/1/2021,9.00,Beluga,2021,.,244,c(-113.05814, 31.10328),2186.408698,2.186408698
111,198752,9/10/2021,9.00,Beluga,2021,.,253,c(-113.08035, 31.10613),2138.184569,2.138184569
112,198752,9/10/2021,0.00,Beluga,2021,.,253,c(-113.08298, 31.10841),356.3286612,0.356328661
113,198752,9/13/2021,3.00,Beluga,2021,.,256,c(-113.059113, 31.0939522),2783.587198,2.783587198
114,198752,9/16/2021,3.00,Beluga,2021,.,259,c(-113.068733, 31.0939522),916.0045399,0.91600454
115,198752,9/19/2021,3.00,Beluga,2021,.,262,c(-113.083145, 31.1087494),2142.46518,2.14246518
116,198752,9/19/2021,0.00,Beluga,2021,.,262,c(-113.08408, 31.10903),94.32545459,0.094325455
117,198752,9/22/2021,3.00,Beluga,2021,.,265,c(-113.083069, 31.1079559),153.3915793,0.153391579
118,198752,10/6/2021,14.00,Beluga,2021,.,279,c(-113.085426, 31.1195774),1311.589934,1.311589934
119,198752,10/20/2021,14.00,Beluga,2021,.,293,c(-113.0812, 31.099123),2309.739481,2.309739481
120,198752,11/3/2021,14.00,Beluga,2021,.,307,c(-108.887589, 25.5713406),738923.4029,738.9234029
121,198752,11/3/2021,0.00,Beluga,2021,.,307,c(-108.895, 25.5744),817.4852131,0.817485213
122,198752,11/17/2021,14.00,Beluga,2021,.,321,c(-108.820595, 25.5318661),8836.466273,8.836466273
123,198752,12/1/2021,14.00,Beluga,2021,.,335,c(-108.789413, 25.5506039),3758.771176,3.758771176
124,198752,12/1/2021,0.00,Beluga,2021,.,335,c(-108.79759, 25.56407),1707.323561,1.707323561
125,198752,12/15/2021,14.00,Beluga,2021,.,349,c(-108.791565, 25.5415688),2573.994027,2.573994027
126,198752,12/29/2021,14.00,Beluga,2021,.,363,c(-108.793564, 25.5446911),400.9474115,0.400947412
127,198752,1/12/2022,14.00,Beluga,2021,.,12,c(-108.792, 25.5395451),593.3345468,0.593334547
128,198758,6/21/2021,-205.00,Beluga,2021,.,172,c(-150.92429, 61.21252),NA,#VALUE!
129,198758,8/2/2021,42.00,Beluga,2021,.,214,c(-123.96515, 46.66146),2362880.829,2362.880829
130,198758,8/11/2021,9.00,Beluga,2021,.,223,c(-117.89615, 32.21054),1687959.757,1687.959757
131,198758,8/17/2021,6.00,Beluga,2021,.,229,c(-111.80568, 28.49542),715439.9617,715.4399617
132,198758,9/4/2021,18.00,Beluga,2021,.,247,c(-110.36284, 27.21542),200939.0687,200.9390687
133,198758,9/7/2021,3.00,Beluga,2021,.,250,c(-110.3499, 27.2061),1646.645189,1.646645189
134,198758,9/7/2021,0.00,Beluga,2021,.,250,c(-110.35365, 27.20648),373.2487929,0.373248793
135,198758,9/10/2021,3.00,Beluga,2021,.,253,c(-110.357155, 27.2030087),518.7857063,0.518785706
136,198758,9/13/2021,3.00,Beluga,2021,.,256,c(-110.346153, 27.2311172),3309.454091,3.309454091
137,198758,9/16/2021,3.00,Beluga,2021,.,259,c(-110.356133, 27.2061062),2950.996996,2.950996996
138,198758,9/16/2021,0.00,Beluga,2021,.,259,c(-110.36166, 27.20915),642.8821788,0.642882179
139,198758,9/19/2021,3.00,Beluga,2021,.,262,c(-110.356087, 27.2058487),662.1882897,0.66218829
140,198758,9/22/2021,3.00,Beluga,2021,.,265,c(-110.347893, 27.2273788),2527.439294,2.527439294
141,198758,10/6/2021,14.00,Beluga,2021,.,279,c(-110.345688, 27.2275848),219.2179727,0.219217973
142,198758,10/6/2021,0.00,Beluga,2021,.,279,c(-110.38902, 27.24749),4822.025924,4.822025924
143,198758,10/20/2021,14.00,Beluga,2021,.,293,c(-110.376434, 27.2264061),2654.182412,2.654182412
144,198758,11/3/2021,14.00,Beluga,2021,.,307,c(-110.382271, 27.230093),707.9162815,0.707916282
145,198758,11/17/2021,14.00,Beluga,2021,.,321,c(-109.694374, 26.7115898),89282.57878,89.28257878
146,198758,12/1/2021,14.00,Beluga,2021,.,335,c(-109.704308, 26.712204),989.0865227,0.989086523
147,198758,12/29/2021,28.00,Beluga,2021,.,363,c(-109.532784, 26.7031422),17067.56143,17.06756143
148,198761,6/21/2021,-191.00,Beluga,2021,.,172,c(-151.05103, 61.21341),NA,#VALUE!
149,198761,7/12/2021,21.00,Beluga,2021,.,193,c(-149.91164, 61.20546),61022.92979,61.02292979
150,198761,7/21/2021,9.00,Beluga,2021,.,202,c(-130.46177, 54.37307),1372437.8,1372.4378
151,198761,8/2/2021,12.00,Beluga,2021,.,214,c(-122.14115, 37.6151),1967885.475,1967.885475
152,198761,8/11/2021,9.00,Beluga,2021,.,223,c(-109.1175, 25.62164),1812621.408,1812.621408
153,198761,8/20/2021,9.00,Beluga,2021,.,232,c(-109.10818, 25.64872),3152.788351,3.152788351
154,198761,9/1/2021,12.00,Beluga,2021,.,244,c(-109.12879, 25.634),2635.833488,2.635833488
155,198761,9/7/2021,6.00,Beluga,2021,.,250,c(-109.13755, 25.61817),1967.155733,1.967155733
156,198761,9/7/2021,0.00,Beluga,2021,.,250,c(-109.12546, 25.61952),1221.445754,1.221445754
157,198763,6/21/2021,-78.00,Beluga,2021,.,172,c(-150.93594, 61.22442),NA,#VALUE!
158,198763,7/12/2021,21.00,Beluga,2021,.,193,c(-150.93097, 61.21369),1222.431795,1.222431795
159,198763,7/21/2021,9.00,Beluga,2021,.,202,c(-124.03214, 46.86334),2342284.938,2342.284938
160,198763,8/2/2021,12.00,Beluga,2021,.,214,c(-124.13734, 47.0255),19720.78299,19.72078299
161,198763,8/8/2021,6.00,Beluga,2021,.,220,c(-124.16133, 46.94369),9277.108772,9.277108772
162,198763,9/1/2021,24.00,Beluga,2021,.,244,c(-113.95237, 27.73395),2314155.318,2314.155318
163,198763,9/10/2021,9.00,Beluga,2021,.,253,c(-113.95645, 27.7409),870.8999004,0.8708999
164,198763,9/10/2021,0.00,Beluga,2021,.,253,c(-113.98857, 27.74393),3178.934954,3.178934954
165,198763,9/19/2021,9.00,Beluga,2021,.,262,c(-113.92447, 27.72785),6557.148673,6.557148673
166,198767,7/15/2021,-66.00,Beluga,2021,.,196,c(-145.68833, 60.47694),NA,#VALUE!
167,198767,7/24/2021,9.00,Beluga,2021,.,205,c(-128.59947, 52.46932),1369176.512,1369.176512
168,198767,8/20/2021,27.00,Beluga,2021,.,232,c(-107.49947, 24.42392),3590113.895,3590.113895
169,198767,9/1/2021,12.00,Beluga,2021,.,244,c(-107.48856, 24.45694),3834.171698,3.834171698
170,198767,9/7/2021,6.00,Beluga,2021,.,250,c(-107.50118, 24.42012),4288.898767,4.288898767
171,198767,9/7/2021,0.00,Beluga,2021,.,250,c(-107.50598, 24.4212),500.6033789,0.500603379
172,198767,9/10/2021,3.00,Beluga,2021,.,253,c(-107.489677, 24.4173183),1706.147689,1.706147689
173,198767,9/16/2021,6.00,Beluga,2021,.,259,c(-107.470863, 24.4267902),2176.627189,2.176627189
174,198767,9/19/2021,3.00,Beluga,2021,.,262,c(-107.474396, 24.4249477),412.210288,0.412210288
175,198767,9/22/2021,3.00,Beluga,2021,.,265,c(-107.480537, 24.4228745),663.1038726,0.663103873
176,198767,10/6/2021,14.00,Beluga,2021,.,279,c(-107.478722, 24.5246086),11313.82476,11.31382476
177,198767,10/20/2021,14.00,Beluga,2021,.,293,c(-107.505676, 24.4068489),13375.45939,13.37545939
178,198767,11/3/2021,14.00,Beluga,2021,.,307,c(-107.505806, 24.4066429),26.4191765,0.026419177
179,198767,11/3/2021,0.00,Beluga,2021,.,307,c(-107.50013, 24.40676),574.8889553,0.574888955
180,198767,11/17/2021,14.00,Beluga,2021,.,321,c(-107.493874, 24.4609661),6060.635278,6.060635278
181,198767,12/1/2021,14.00,Beluga,2021,.,335,c(-107.48735, 24.423769),4188.528619,4.188528619
182,198767,12/15/2021,14.00,Beluga,2021,.,349,c(-107.488091, 24.4215927),253.3564099,0.25335641
183,198767,12/29/2021,14.00,Beluga,2021,.,363,c(-107.487144, 24.4227448),160.0142346,0.160014235
184,198767,1/12/2022,14.00,Beluga,2021,.,12,c(-107.487679, 24.4179077),540.5824972,0.540582497
185,198767,1/26/2022,14.00,Beluga,2021,.,26,c(-107.488472, 24.4184952),103.5093512,0.103509351
186,198773,7/12/2021,-198.00,Beluga,2021,.,193,c(-150.31961, 61.26876),NA,#VALUE!
187,198773,8/2/2021,21.00,Beluga,2021,.,214,c(-114.03901, 27.63005),4604732.686,4604.732686
188,198773,8/8/2021,6.00,Beluga,2021,.,220,c(-112.13553, 25.14788),334839.4675,334.8394675
189,233811,6/10/2022,306.00,Beluga,2022,28,161,c(-151.0164795, 61.2110214),NA,#VALUE!
190,233811,6/15/2022,5.00,Beluga,2022,31,166,c(-151.0178986, 61.2120438),136.7449286,0.136744929
191,233811,6/20/2022,5.00,Beluga,2022,36,171,c(-151.01651, 61.2118416),77.68211335,0.077682113
192,233811,6/25/2022,5.00,Beluga,2022,15,176,c(-150.9169006, 61.2119675),5333.942021,5.333942021
193,233811,6/30/2022,5.00,Beluga,2022,2,181,c(-150.9184418, 61.2128639),129.4061216,0.129406122
194,233811,7/1/2022,1.00,Beluga,2022,18,182,c(-150.918457, 61.2130432),19.953888,0.019953888
195,233811,7/3/2022,2.00,Beluga,2022,3,184,c(-150.9184418, 61.2129936),5.575008973,0.005575009
196,233811,7/5/2022,2.00,Beluga,2022,33,186,c(-151.0166931, 61.2118416),5262.673056,5.262673056
197,233811,7/7/2022,2.00,Beluga,2022,77,188,c(-150.1302643, 60.7982483),66314.9611,66.3149611
198,233811,7/9/2022,2.00,Beluga,2022,20,190,c(-146.3188171, 59.4272652),260393.9431,260.3939431
199,233811,7/11/2022,2.00,Beluga,2022,16,192,c(-146.318604, 59.4272652),12.05237339,0.012052373
200,233811,7/13/2022,2.00,Beluga,2022,19,194,c(-146.39476, 59.4036369),5046.557363,5.046557363
201,233811,7/15/2022,2.00,Beluga,2022,19,196,c(-146.386597, 59.4110603),945.9163993,0.945916399
202,233811,7/17/2022,2.00,Beluga,2022,30,198,c(-146.377335, 59.4103432),530.1217685,0.530121769
203,233811,7/19/2022,2.00,Beluga,2022,21,200,c(-146.377106, 59.4083443),222.6453153,0.222645315
204,233811,7/21/2022,2.00,Beluga,2022,-31,202,c(-120.645546, 34.9635468),3297709.713,3297.709713
205,233811,7/23/2022,2.00,Beluga,2022,-27,204,c(-121.740608, 36.8151436),228296.5274,228.2965274
206,233811,7/25/2022,2.00,Beluga,2022,-24,206,c(-121.789963, 36.7923317),5073.79762,5.07379762
207,233811,7/27/2022,2.00,Beluga,2022,-33,208,c(-121.790398, 36.7930222),85.99767455,0.085997675
208,233811,7/29/2022,2.00,Beluga,2022,-27,210,c(-121.791626, 36.7894402),413.0388483,0.413038848
209,233811,7/31/2022,2.00,Beluga,2022,-25,212,c(-121.789452, 36.7938423),526.3828069,0.526382807
210,233811,8/2/2022,2.00,Beluga,2022,-28,214,c(-121.789757, 36.7933311),62.99772521,0.062997725
211,233811,8/4/2022,2.00,Beluga,2022,-26,216,c(-114.041718, 27.6789627),1247198.257,1247.198257
212,233811,8/6/2022,2.00,Beluga,2022,-5,218,c(-109.37455, 25.8487415),506035.4936,506.0354936
213,233811,8/8/2022,2.00,Beluga,2022,-17,220,c(-109.37233, 25.8493824),233.3051197,0.23330512
214,233811,8/10/2022,2.00,Beluga,2022,-25,222,c(-109.374832, 25.8486137),264.5625018,0.264562502
215,233811,8/12/2022,2.00,Beluga,2022,0,224,c(-109.373505, 25.8501759),218.6515705,0.218651571
216,233811,8/14/2022,2.00,Beluga,2022,-24,226,c(-109.375221, 25.8483334),267.323808,0.267323808
217,233811,8/16/2022,2.00,Beluga,2022,-11,228,c(-109.374863, 25.8307972),1950.268652,1.950268652
218,233811,8/18/2022,2.00,Beluga,2022,-14,230,c(-109.360115, 25.8091145),2827.030759,2.827030759
219,233811,8/20/2022,2.00,Beluga,2022,-21,232,c(-109.360603, 25.8117752),299.8625689,0.299862569
220,233811,8/22/2022,2.00,Beluga,2022,0,234,c(-109.359856, 25.8091908),296.9419502,0.29694195
221,233811,8/24/2022,2.00,Beluga,2022,-22,236,c(-109.360268, 25.8116474),276.2577207,0.276257721
222,233811,8/26/2022,2.00,Beluga,2022,-1,238,c(-109.359604, 25.8118782),71.24964202,0.071249642
223,233811,8/28/2022,2.00,Beluga,2022,0,240,c(-109.367439, 25.7987194),1660.156078,1.660156078
224,233811,8/30/2022,2.00,Beluga,2022,0,242,c(-109.357658, 25.8090115),1506.14253,1.50614253
225,233811,9/1/2022,2.00,Beluga,2022,-6,244,c(-109.353539, 25.8208637),1380.895894,1.380895894
226,233811,9/3/2022,2.00,Beluga,2022,-19,246,c(-109.351997, 25.8212223),159.4113847,0.159411385
227,233811,9/7/2022,4.00,Beluga,2022,-22,250,c(-109.359528, 25.8262653),939.4893805,0.939489381
228,233811,9/9/2022,2.00,Beluga,2022,-22,252,c(-109.360603, 25.8103161),1776.734225,1.776734225
229,233811,9/11/2022,2.00,Beluga,2022,-15,254,c(-109.359116, 25.8119545),235.259341,0.235259341
230,233811,9/13/2022,2.00,Beluga,2022,-18,256,c(-109.361931, 25.8117752),282.488789,0.282488789
231,233812,6/10/2022,-95.00,Beluga,2022,34,161,c(-151.0220642, 61.2099953),NA,#VALUE!
232,233812,6/15/2022,5.00,Beluga,2022,45,166,c(-151.0181732, 61.2113533),257.3282962,0.257328296
233,233812,6/20/2022,5.00,Beluga,2022,10,171,c(-150.9458618, 61.2221832),4054.523668,4.054523668
234,233812,6/25/2022,5.00,Beluga,2022,46,176,c(-150.4843445, 61.2573586),24999.4537,24.9994537
235,233812,6/30/2022,5.00,Beluga,2022,16,181,c(-150.4850311, 61.2575607),43.04495179,0.043044952
236,233812,7/1/2022,1.00,Beluga,2022,20,182,c(-150.4837189, 61.2575378),70.21050797,0.070210508
237,233812,7/3/2022,2.00,Beluga,2022,12,184,c(-150.4834137, 61.2571526),45.83593113,0.045835931
238,233812,7/5/2022,2.00,Beluga,2022,19,186,c(-150.4874115, 61.257946),231.2548059,0.231254806
239,233812,7/9/2022,4.00,Beluga,2022,12,190,c(-150.4871826, 61.257946),12.23930002,0.0122393
240,233812,7/11/2022,2.00,Beluga,2022,19,192,c(-150.484955, 61.2599411),251.7968113,0.251796811
241,233812,7/13/2022,2.00,Beluga,2022,14,194,c(-150.483063, 61.2587395),167.587892,0.167587892
242,233812,7/15/2022,2.00,Beluga,2022,25,196,c(-147.606003, 60.9575539),158141.9416,158.1419416
243,233812,7/17/2022,2.00,Beluga,2022,19,198,c(-145.360123, 60.2842484),143568.0288,143.5680288
244,233812,7/19/2022,2.00,Beluga,2022,23,200,c(-145.269257, 60.342411),8177.236982,8.177236982
245,233812,7/21/2022,2.00,Beluga,2022,-1,202,c(-145.329773, 60.2831993),7379.461049,7.379461049
246,233812,7/23/2022,2.00,Beluga,2022,0,204,c(-145.330368, 60.2818451),154.110811,0.154110811
247,233812,7/25/2022,2.00,Beluga,2022,17,206,c(-144.22731, 60.1052284),64052.23239,64.05223239
248,233812,7/27/2022,2.00,Beluga,2022,24,208,c(-144.178497, 60.1341057),4197.922117,4.197922117
249,233812,7/29/2022,2.00,Beluga,2022,23,210,c(-145.665543, 60.3630981),85911.81572,85.91181572
250,233812,7/31/2022,2.00,Beluga,2022,23,212,c(-145.269089, 60.342617),21924.90324,21.92490324
251,233812,8/2/2022,2.00,Beluga,2022,19,214,c(-145.431, 60.3812981),9887.688748,9.887688748
252,233812,8/4/2022,2.00,Beluga,2022,45,216,c(-145.430878, 60.3826065),145.6420669,0.145642067
253,233812,8/6/2022,2.00,Beluga,2022,30,218,c(-145.431381, 60.3829117),43.76925359,0.043769254
