timestamp,location-long,location-lat,gps:fix-type-raw,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,utm-easting,utm-northing,utm-zone,study-timezone
8/28/22 12:00 AM,-107.967812,24.7572346,3D,-15,gps,Limnodromus griseus,233817,199845.4387,2741324.505,13N,Alaska Daylight Time
9/3/22 12:00 AM,-107.967934,24.7571068,3D,-27,gps,Limnodromus griseus,233817,199832.7853,2741310.609,13N,Alaska Daylight Time
9/5/22 12:00 AM,-107.966476,24.7604351,3D,-21,gps,Limnodromus griseus,233817,199988.334,2741676.256,13N,Alaska Daylight Time
7/11/22 12:00 AM,-150.484955,61.2599411,3D,19,gps,Limnodromus griseus,233812,634892.0237,6794337.824,5N,Alaska Daylight Time
7/13/22 12:00 AM,-150.483063,61.2587395,3D,14,gps,Limnodromus griseus,233812,634998.6201,6794207.956,5N,Alaska Daylight Time
7/15/22 12:00 AM,-147.606003,60.9575539,3D,25,gps,Limnodromus griseus,233812,467180.4185,6758211.266,6N,Alaska Daylight Time
7/17/22 12:00 AM,-145.360123,60.2842484,3D,19,gps,Limnodromus griseus,233812,590676.4557,6684195.079,6N,Alaska Daylight Time
7/19/22 12:00 AM,-145.269257,60.342411,3D,23,gps,Limnodromus griseus,233812,595530.1008,6690799.69,6N,Alaska Daylight Time
7/21/22 12:00 AM,-145.329773,60.2831993,3D,-1,gps,Limnodromus griseus,233812,592357.3677,6684120.37,6N,Alaska Daylight Time
7/23/22 12:00 AM,-145.330368,60.2818451,2D,0,gps,Limnodromus griseus,233812,592328.2884,6683968.749,6N,Alaska Daylight Time
7/25/22 12:00 AM,-144.22731,60.1052284,3D,17,gps,Limnodromus griseus,233812,654132.5508,6666364.483,6N,Alaska Daylight Time
7/25/22 12:00 AM,-144.22731,60.1052284,3D,17,gps,Limnodromus griseus,233812,654132.5508,6666364.483,6N,Alaska Daylight Time
7/27/22 12:00 AM,-144.178497,60.1341057,3D,24,gps,Limnodromus griseus,233812,656707.6005,6669693.464,6N,Alaska Daylight Time
7/29/22 12:00 AM,-145.665543,60.3630981,3D,23,gps,Limnodromus griseus,233812,573612.375,6692594.86,6N,Alaska Daylight Time
7/29/22 12:00 AM,-145.665543,60.3630981,3D,23,gps,Limnodromus griseus,233812,573612.375,6692594.86,6N,Alaska Daylight Time
7/31/22 12:00 AM,-145.269089,60.342617,3D,23,gps,Limnodromus griseus,233812,595538.7699,6690822.872,6N,Alaska Daylight Time
8/2/22 12:00 AM,-145.431,60.3812981,3D,19,gps,Limnodromus griseus,233812,586500.6402,6694906.437,6N,Alaska Daylight Time
8/4/22 12:00 AM,-145.430878,60.3826065,3D,45,gps,Limnodromus griseus,233812,586503.8958,6695052.291,6N,Alaska Daylight Time
8/4/22 12:00 AM,-145.430878,60.3826065,3D,45,gps,Limnodromus griseus,233812,586503.8958,6695052.291,6N,Alaska Daylight Time
8/6/22 12:00 AM,-145.431381,60.3829117,3D,30,gps,Limnodromus griseus,233812,586475.3604,6695085.616,6N,Alaska Daylight Time
8/6/22 12:00 AM,-145.431381,60.3829117,3D,30,gps,Limnodromus griseus,233812,586475.3604,6695085.616,6N,Alaska Daylight Time
8/12/22 12:00 AM,-145.421021,60.3760757,3D,23,gps,Limnodromus griseus,233812,587064.6572,6694338.05,6N,Alaska Daylight Time
8/12/22 12:00 AM,-145.421021,60.3760757,3D,23,gps,Limnodromus griseus,233812,587064.6572,6694338.05,6N,Alaska Daylight Time
8/14/22 12:00 AM,-145.419205,60.3753853,2D,0,gps,Limnodromus griseus,233812,587166.6224,6694263.573,6N,Alaska Daylight Time
8/16/22 12:00 AM,-145.421036,60.3761024,3D,32,gps,Limnodromus griseus,233812,587063.7589,6694341.003,6N,Alaska Daylight Time
8/18/22 12:00 AM,-145.421478,60.3762817,2D,0,gps,Limnodromus griseus,233812,587038.912,6694360.385,6N,Alaska Daylight Time
8/22/22 12:00 AM,-145.420837,60.3759995,3D,26,gps,Limnodromus griseus,233812,587075.0049,6694329.808,6N,Alaska Daylight Time
8/24/22 12:00 AM,-145.421097,60.3761292,3D,20,gps,Limnodromus griseus,233812,587060.3243,6694343.907,6N,Alaska Daylight Time
8/24/22 12:00 AM,-145.421097,60.3761292,3D,20,gps,Limnodromus griseus,233812,587060.3243,6694343.907,6N,Alaska Daylight Time
8/28/22 12:00 AM,-145.421066,60.3761024,3D,23,gps,Limnodromus griseus,233812,587062.1049,6694340.964,6N,Alaska Daylight Time
8/30/22 12:00 AM,-145.421097,60.3760757,3D,24,gps,Limnodromus griseus,233812,587060.4671,6694337.95,6N,Alaska Daylight Time
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
