,id,date,u,v,u.se,v.se,x.se,y.se,s,s.se,geometry,dist_to_next_m,dis_to_next_km,timetilnext,lon,lat,
561,233813,7/15/22,0.093014416,0.306571645,3.625021204,3.62502146,0.003367968,0.003367971,0.320371433,NA,c(-151.026108232103, 61.2114292310147),3705.856286,3.705856286,24,-151.0261082,61.21142923
562,233813,7/16/22,0.230350161,0.098586119,6.614393506,6.614398109,158.7436068,158.7437173,0.250559697,NA,c(-150.976446077965, 61.2216796393669),2892.935234,2.892935234,24,-150.9764461,61.22167964
563,233813,7/17/22,0.273511691,-0.046491982,6.519479215,6.519483302,264.2455355,264.2457805,0.277434947,NA,c(-150.917478142164, 61.2168462101124),3202.323771,3.202323771,24,-150.9174781,61.21684621
564,233813,7/18/22,0.222497917,-0.128661929,5.757739465,5.757736816,310.9937914,310.9938699,0.257019873,NA,c(-150.869508555096, 61.2034662941076),2968.571609,2.968571609,24,-150.8695086,61.20346629
565,233813,7/19/22,0.077308838,-0.147923722,5.524895307,5.524898992,286.2369729,286.2367651,0.166907411,NA,c(-150.852841104464, 61.1880762405054),1930.270167,1.930270167,24,-150.8528411,61.18807624
566,233813,7/20/22,-0.162055545,-0.104277361,6.366559436,6.36656277,186.1656145,186.1653028,0.192706429,NA,c(-150.887779577973, 61.1772226420892),2227.84639,2.22784639,24,-150.8877796,61.17722264
567,233813,7/21/22,-0.495595233,0.002277154,7.756810826,7.756797837,0.003869358,0.003869358,0.495600464,NA,c(-150.994627763324, 61.1774596972557),5727.889862,5.727889862,24,-150.9946278,61.1774597
568,233813,7/22/22,-0.923311315,0.17174055,8.803445998,8.803397229,211.2802586,211.2790881,0.93914258,NA,c(-151.19368861595, 61.1953327941861),10851.56399,10.85156399,24,-151.1936886,61.19533279
569,233813,7/23/22,-1.1783065,0.284681514,8.75559906,8.755545083,380.1893137,380.1865772,1.212208634,NA,c(-151.447726393162, 61.2249376437578),13996.69437,13.99669437,24,-151.4477264,61.22493764
570,233813,7/24/22,-1.260578789,0.341099391,8.212901942,8.212867118,508.9797237,508.9758442,1.305912584,NA,c(-151.719501719442, 61.2603727919592),15063.36757,15.06336757,24,-151.7195017,61.26037279
571,233813,7/25/22,-1.170128181,0.340994182,7.564894321,7.564876286,589.3945317,589.3899257,1.218801457,NA,c(-151.971776286552, 61.2957569865796),14042.94612,14.04294612,24,-151.9717763,61.29575699
572,233813,7/26/22,-0.906954677,0.284365885,7.133724366,7.133715725,616.7114841,616.7062997,0.950489739,NA,c(-152.167311786257, 61.3252344131906),10940.35454,10.94035454,24,-152.1673118,61.32523441
573,233813,7/27/22,-0.471058277,0.171214501,7.133713423,7.133713753,589.3960788,589.3910413,0.501208845,NA,c(-152.268869910317, 61.3429691399807),5764.9286,5.7649286,24,-152.2688699,61.34296914
574,233813,7/28/22,0.137561019,0.001540031,7.564879259,7.56485904,508.982445,508.9784966,0.137569639,NA,c(-152.239212350497, 61.3431286136594),1581.594808,1.581594808,24,-152.2392124,61.34312861
575,233813,7/29/22,0.918903212,-0.224657526,8.212886624,8.212841856,380.1931022,380.1907122,0.945967291,NA,c(-152.041100798559, 61.3198562118352),10880.44725,10.88044725,24,-152.0411008,61.31985621
576,233813,7/30/22,1.872968301,-0.50737817,8.75558318,8.755530835,211.2850132,211.2841123,1.940474907,NA,c(-151.637296946265, 61.2672327751958),22346.6216,22.3466216,24,-151.6372969,61.26723278
577,233813,7/31/22,2.999756286,-0.846621901,8.803440324,8.803402785,0.004038478,0.004038474,3.116938629,NA,c(-150.990562485379, 61.1792269200194),35975.4728,35.9754728,24,-150.9905625,61.17922692
578,233813,8/1/22,4.299269167,-1.242389373,7.756850225,7.756839368,186.1622507,186.1619902,4.475165473,NA,c(-150.063661919303, 61.0496341794664),51830.55831,51.83055831,24,-150.0636619,61.04963418
579,233813,8/2/22,5.038280416,-1.468733195,6.366595793,6.366593377,286.2354563,286.2351137,5.247994546,NA,c(-148.977430486463, 60.8957425368756),61053.64704,61.05364704,24,-148.9774305,60.89574254
580,233813,8/3/22,5.216783547,-1.525651408,5.52490756,5.524906616,310.994248,310.9939692,5.435296017,NA,c(-147.852714551917, 60.7350945022025),63545.25326,63.54525326,24,-147.8527146,60.7350945
581,233813,8/4/22,4.834778558,-1.41314401,5.757723795,5.757721829,264.2477373,264.2474591,5.037068562,NA,c(-146.810357238052, 60.5855703152025),59174.85389,59.17485389,24,-146.8103572,60.58557032
582,233813,8/5/22,3.892265451,-1.131211002,6.51946043,6.51945664,158.7470779,158.746923,4.053315763,NA,c(-145.971201667253, 60.4653747387352),47817.31801,47.81731801,24,-145.9712017,60.46537474
583,233813,8/6/22,2.389244226,-0.679852384,6.614385021,6.61437857,0.003702039,0.003702041,2.484086801,NA,c(-145.456090961903, 60.3929222395045),29392.14268,29.39214268,24,-145.456091,60.39292224
584,233813,8/7/22,0.325708394,-0.059066195,3.625054388,3.6250538,87.00029835,87.00028424,0.331045587,NA,c(-145.385864493967, 60.3866190826485),3921.466744,3.921466744,24,-145.3858645,60.38661908
585,233813,8/8/22,-0.476165957,0.126005461,3.624970476,3.624969888,0.003367965,0.003367968,0.492555982,NA,c(-145.488523811756, 60.4000624444291),5834.352957,5.834352957,24,-145.4885238,60.40006244
586,233813,8/9/22,-0.016349623,-0.124647502,3.500725216,3.500725229,84.01643277,84.01643307,0.125713009,NA,c(-145.49204986703, 60.3867643009165),1491.321777,1.491321777,24,-145.4920499,60.3867643
587,233813,8/10/22,0.153368036,-0.171609626,3.500644182,3.500644195,0.003357801,0.003357804,0.23015564,NA,c(-145.458984382715, 60.3684466120736),2729.727673,2.729727673,24,-145.4589844,60.36844661
588,233813,8/11/22,0.032980305,-0.014876197,3.569884923,3.569884876,85.67624652,85.6762454,0.036182145,NA,c(-145.451873671409, 60.366858039694),428.9910351,0.428991035,24,-145.4518737,60.36685804
589,233813,8/12/22,-0.025762411,0.053963591,3.569802288,3.569802241,0.003363414,0.003363417,0.059797751,NA,c(-145.457427935711, 60.3726195333198),709.695809,0.709695809,24,-145.4574279,60.37261953
590,233813,8/13/22,-0.022858686,0.034907703,5.500555827,5.500555187,132.0118119,132.0117966,0.041726301,NA,c(-145.462356176572, 60.3763459792589),495.0534844,0.495053484,24,-145.4623562,60.37634598
591,233813,8/14/22,-0.012553817,0.013322362,4.608026066,4.608024135,174.0361342,174.0360378,0.01830529,NA,c(-145.465062725107, 60.3777680382494),217.1015307,0.217101531,24,-145.4650627,60.37776804
592,233813,8/15/22,0.005152281,-0.010792461,4.608000956,4.60800047,132.0140007,132.0139271,0.011959231,NA,c(-145.463951915704, 60.376616031375),141.9028297,0.14190283,24,-145.4639519,60.37661603
593,233813,8/16/22,0.030259607,-0.037436767,5.500519699,5.50051663,0.003558631,0.003558633,0.048136839,NA,c(-145.457428075508, 60.3726196462575),571.0184158,0.571018416,24,-145.4574281,60.37261965
594,233813,8/17/22,0.062768248,-0.066610584,3.569837342,3.569837077,85.67510459,85.67509821,0.091524481,NA,c(-145.4438955943, 60.365507768162),1085.751057,1.085751057,24,-145.4438956,60.36550777
595,233813,8/18/22,-0.062623009,0.066609042,3.569754708,3.569754442,0.003363411,0.003363414,0.091424317,NA,c(-145.457396843738, 60.3726195176983),1084.564856,1.084564856,24,-145.4573968,60.37261952
596,233813,8/19/22,-0.345917818,0.362225868,3.499059103,3.499058468,83.97644652,83.97643128,0.500861228,NA,c(-145.531974520002, 60.4112662280633),5937.450535,5.937450535,24,-145.5319745,60.41126623
597,233813,8/20/22,0.345413518,-0.361717287,3.498978108,3.498977473,0.003357667,0.00335767,0.500149871,NA,c(-145.4575048619, 60.3726734469325),5929.013117,5.929013117,24,-145.4575049,60.37267345
598,233813,8/21/22,2.011393559,-2.105244026,3.570127779,3.570127952,85.68207501,85.68207915,2.911630804,NA,c(-145.023861280317, 60.1471479135161),34655.76422,34.65576422,24,-145.0238613,60.14714791
599,233813,8/22/22,-2.159126555,2.362827221,3.570045139,3.570045312,0.003363434,0.003363437,3.200746779,NA,c(-145.489359612345, 60.4001626829693),38082.29131,38.08229131,24,-145.4893596,60.40016268
600,233813,8/23/22,-12.16628193,13.04264024,5.507056477,5.507054771,132.1678257,132.1677848,17.83599837,NA,c(-148.112332324077, 61.7618262193468),206892.4093,206.8924093,24,-148.1123323,61.76182622
601,233813,8/24/22,-11.30138471,12.09801444,4.614760355,4.614760315,174.4775123,174.4774497,16.55545982,NA,c(-150.548861911972, 62.9731102361893),184179.0375,184.1790375,24,-150.5488619,62.97311024
602,233813,8/25/22,0.435690953,-0.471184722,4.60800892,4.608008108,132.5749801,132.5749734,0.641748894,NA,c(-150.454928830404, 62.9268480531089),7001.757496,7.001757496,24,-150.4549288,62.92684805
603,233813,8/26/22,23.04494505,-24.66495725,5.52389357,5.523893291,0.003561423,0.003561426,33.7554382,NA,c(-145.486538504832, 60.4006308502001),384067.5889,384.0675889,24,-145.4865385,60.40063085
604,233813,8/27/22,56.52650341,-60.48343769,3.781102286,3.781101193,90.74540457,90.74537832,82.7852515,NA,c(-133.299752776375, 53.2800710833956),1081281.119,1081.281119,24,-133.2997528,53.28007108
605,233813,8/28/22,65.42375661,-69.98352125,3.781014762,3.781013669,0.003381177,0.00338118,95.80167627,NA,c(-119.194674254149, 43.2518251481593),1522208.167,1522.208167,24,-119.1946743,43.25182515
606,233813,8/29/22,49.73613554,-53.1645987,7.798536467,7.798525316,187.162709,187.1624414,72.80244841,NA,c(-108.471739733204, 34.3004530540153),1359637.459,1359.637459,24,-108.4717397,34.30045305
607,233813,8/30/22,35.65524554,-38.07370488,9.099603967,9.099603985,364.681314,364.6810216,52.16228079,NA,c(-100.784623247007, 27.2193919001414),1076036.343,1076.036343,24,-100.7846232,27.2193919
608,233813,8/31/22,23.18110521,-24.71085978,9.408174504,9.408175692,530.5412304,530.541044,33.88200451,NA,c(-95.7868773808274, 22.3579512750308),739240.3388,739.2403388,24,-95.78687738,22.35795128
609,233813,9/1/22,12.31371454,-13.0760634,9.210440434,9.21043139,671.205309,671.2049857,17.96137522,NA,c(-93.1320938664521, 19.711527132597),403098.9703,403.0989703,24,-93.13209387,19.71152713
610,233813,9/2/22,3.053073545,-3.169315739,8.789926072,8.78989924,777.5019347,777.5009699,4.40066135,NA,c(-92.4738644356683, 19.063120740794),99824.9704,99.8249704,24,-92.47386444,19.06312074
611,233813,9/3/22,-4.600817785,5.009383197,8.362569228,8.362532684,843.4663425,843.4635959,6.801576605,NA,c(-93.4657808202629, 20.086773274301),154127.9643,154.1279643,24,-93.46578082,20.08677327
612,233813,9/4/22,-10.64795945,11.46003341,8.098802819,8.098788545,865.7215637,865.7166022,15.64325433,NA,c(-95.7614347520229, 22.4028719017154),350597.9454,350.5979454,24,-95.76143475,22.4028719
613,233813,9/5/22,-15.08835144,16.1826349,8.099875114,8.09988802,843.1798532,843.1731722,22.12546094,NA,c(-99.0144179627354, 25.6073551771714),485901.3801,485.9013801,24,-99.01441796,25.60735518
614,233813,9/6/22,-17.92199377,19.17718767,8.365310093,8.365322189,776.954649,776.9474935,26.24809303,NA,c(-102.878322184187, 29.294829618946),559811.4466,559.8114466,24,-102.8783222,29.29482962
615,233813,9/7/22,-19.14888643,20.44369172,8.793050449,8.793038106,670.4524387,670.4460034,28.01114747,NA,c(-107.006739148166, 33.0827465913572),575754.0629,575.7540629,24,-107.0067391,33.08274659
616,233813,9/8/22,-18.76902942,19.98214705,9.212137511,9.212089523,529.6753471,529.670607,27.41464328,NA,c(-111.053260586458, 36.6327454440368),540388.0964,540.3880964,24,-111.0532606,36.63274544
617,233813,9/9/22,-16.78242274,17.79255365,9.406104765,9.406041575,363.8474292,363.844621,24.45863198,NA,c(-114.67147823085, 39.6612649619411),461991.5749,461.9915749,24,-114.6714782,39.66126496
618,233813,9/10/22,-13.18906639,13.87491153,9.090292751,9.090227666,186.5912318,186.5902511,19.14326624,NA,c(-117.51498381313, 41.9341688044538),348049.1851,348.0491851,24,-117.5149838,41.9341688
619,233813,9/11/22,-7.988960383,8.229220695,7.774544672,7.774503813,0.0038721,0.003872096,11.46924414,NA,c(-119.237369065084, 43.2450525886105),202792.3749,202.7923749,24,-119.2373691,43.24505259
620,233813,9/12/22,-1.182086107,0.855461132,3.692143563,3.692141144,88.61041991,88.61036185,1.459271597,NA,c(-119.492238694079, 43.3797432364324),25485.99133,25.48599133,24,-119.4922387,43.37974324
621,233813,9/13/22,1.068078178,-0.756823729,3.692058097,3.692055678,0.003373584,0.003373587,1.3090352,NA,c(-119.261965665395, 43.2606100803798),22858.43173,22.85843173,24,-119.2619657,43.26061008
622,233813,9/14/22,-1.238573009,3.39249948,3.500547963,3.500547986,84.01217874,84.0121793,3.611471149,NA,c(-119.528990885262, 43.7927861283965),62969.64053,62.96964053,24,-119.5289909,43.79278613
623,233813,9/15/22,2.058532774,-3.478694579,3.500466933,3.500466957,0.003357787,0.003357789,4.042137198,NA,c(-119.085180136626, 43.2470194454157),70451.38047,70.45138047,24,-119.0851801,43.24701945
624,233813,9/16/22,10.95952525,-21.37066101,3.494748762,3.494748861,83.87299953,83.8730019,24.01676991,NA,c(-116.722376178391, 39.7854883577479),432216.5104,432.2165104,24,-116.7223762,39.78548836
625,233813,9/17/22,10.82064494,-21.42974107,3.494667867,3.494667965,0.003357321,0.003357323,24.00666906,NA,c(-114.389492001225, 36.128747481006),455109.5888,455.1095888,24,-114.389492,36.12874748
626,233813,9/18/22,1.641682604,-3.655521943,3.494577904,3.494578005,83.86889898,83.8689014,4.007469943,NA,c(-114.03552943891, 35.4867361811662),78199.38475,78.19938475,24,-114.0355294,35.48673618
627,233813,9/19/22,-2.033841817,3.512013574,3.494497012,3.494497113,0.003357307,0.003357309,4.058417414,NA,c(-114.474016924656, 36.1036076878699),79177.10004,79.17710004,24,-114.4740169,36.10360769
628,233813,9/20/22,-0.205800922,0.072619956,3.494572874,3.494572975,83.86877827,83.86878069,0.218270865,NA,c(-114.518391273749, 36.1163190186838),4229.454409,4.229454409,24,-114.5183913,36.11631902
629,233813,9/21/22,0.206505811,-0.071004753,3.494491983,3.494492084,0.003357306,0.003357309,0.218371988,NA,c(-114.473869515353, 36.1038972438713),4231.311245,4.231311245,24,-114.4738695,36.10389724
630,233813,9/22/22,-0.796954389,3.081215742,3.494572726,3.494572827,83.86877471,83.86877714,3.182574967,NA,c(-114.645686925469, 36.6411012900971),61683.40055,61.68340055,24,-114.6456869,36.64110129
631,233813,9/23/22,0.797042622,-3.080991816,3.494491835,3.494491936,0.003357306,0.003357309,3.182418498,NA,c(-114.473847988845, 36.1039300388098),61680.34903,61.68034903,24,-114.473848,36.10393004
632,233813,9/24/22,4.988556972,-18.55784304,3.494572722,3.494572823,83.86877461,83.86877703,19.21645406,NA,c(-113.398347174173, 32.7903325175581),381417.0572,381.4170572,24,-113.3983472,32.79033252
633,233813,9/25/22,5.030567776,-18.60958192,3.49449183,3.494491931,0.003357306,0.003357309,19.2775297,NA,c(-112.313778552995, 29.3374735890131),397587.1749,397.5871749,24,-112.3137786,29.33747359
634,233813,9/26/22,0.92297898,-3.235851384,3.494572722,3.494572823,83.86877461,83.86877703,3.365094905,NA,c(-112.114778033427, 28.7243184651147),70871.84023,70.87184023,24,-112.114778,28.72431847
635,233813,9/27/22,-0.861918132,3.219379514,3.49449183,3.494491931,0.003357306,0.003357309,3.332762718,NA,c(-112.300603849124, 29.3343282604434),70194.9823,70.1949823,24,-112.3006038,29.33432826
636,233813,9/28/22,-0.324069792,0.755904325,3.494572722,3.494572823,83.8687746,83.86877703,0.822471715,NA,c(-112.370473234714, 29.4770332672091),17251.23132,17.25123132,24,-112.3704732,29.47703327
637,233813,9/29/22,0.289488712,-0.780682462,3.49449183,3.494491931,0.003357306,0.003357309,0.83262766,NA,c(-112.308060722382, 29.3296526071032),17467.70745,17.46770745,24,-112.3080607,29.32965261
638,233813,9/30/22,0.978759133,-1.390359388,3.494572722,3.494572823,83.8687746,83.86877703,1.700303923,NA,c(-112.097046212962, 29.0666426017568),35704.6619,35.7046619,24,-112.0970462,29.0666426
639,233813,10/1/22,1.225915883,-1.544372476,3.49449183,3.494491931,0.003357306,0.003357309,1.971790074,NA,c(-111.832744059072, 28.7737002953835),41506.34042,41.50634042,24,-111.8327441,28.7737003
640,233813,10/2/22,1.030948726,-1.242711177,3.494572722,3.494572823,83.8687746,83.86877703,1.614682532,NA,c(-111.610475493047, 28.5373722327623),34072.42022,34.07242022,24,-111.6104755,28.53737223
641,233813,10/3/22,0.766173006,-0.842368214,3.49449183,3.494491931,0.003357306,0.003357309,1.138685771,NA,c(-111.445291911841, 28.3768729590463),24068.10649,24.06810649,24,-111.4452919,28.37687296
642,233813,10/4/22,0.431587106,-0.343341303,3.494575045,3.494574411,83.86883036,83.86881515,0.551505203,NA,c(-111.352242766328, 28.311383325209),11659.83524,11.65983524,24,-111.3522428,28.31138333
643,233813,10/5/22,-0.183513779,0.29862295,3.494494153,3.494493519,0.003357307,0.003357309,0.350503885,NA,c(-111.391807542066, 28.3683446408925),7423.654098,7.423654098,24,-111.3918075,28.36834464
644,233813,10/6/22,-1.079136143,1.083527852,3.494642125,3.494641491,83.87044027,83.87042506,1.529223778,NA,c(-111.624462385088, 28.5747625963809),32310.76497,32.31076497,24,-111.6244624,28.5747626
645,233813,10/7/22,-1.071500847,1.037894294,3.494561232,3.494560598,0.003357312,0.003357315,1.491756894,NA,c(-111.855473326237, 28.7721058180904),31455.47266,31.45547266,24,-111.8554733,28.77210582
646,233813,10/8/22,-0.160586982,0.161703049,3.496929284,3.496929199,83.92533144,83.92532941,0.227909458,NA,c(-111.890097456952, 28.8028198044444),4800.961408,4.800961408,24,-111.8900975,28.8028198
647,233813,10/9/22,0.155838326,-0.164259849,3.496848338,3.496848253,0.003357496,0.003357498,0.226421912,NA,c(-111.856499388892, 28.7716220611615),4770.199213,4.770199213,24,-111.8564994,28.77162206
648,233813,10/10/22,-0.122238684,0.060018335,3.573751996,3.573752272,85.7690552,85.76906183,0.136174146,NA,c(-111.882852825828, 28.7830218962985),2864.233259,2.864233259,24,-111.8828528,28.7830219
649,233813,10/11/22,-0.044718257,-0.018777777,3.573669272,3.573669548,0.003363731,0.003363734,0.048500798,NA,c(-111.892493888406, 28.7794552412759),1019.873918,1.019873918,24,-111.8924939,28.77945524
650,233813,10/12/22,0.388407839,-0.4006552,5.587858351,5.587859776,134.1070483,134.1070825,0.558012368,NA,c(-111.808755921655, 28.7033261982594),11760.59791,11.76059791,24,-111.8087559,28.7033262
651,233813,10/13/22,0.63173914,-0.611490273,4.698275484,4.698275266,179.9132037,179.9132339,0.879212543,NA,c(-111.67255569972, 28.5870268863381),18544.24528,18.54424528,24,-111.6725557,28.58702689
652,233813,10/14/22,0.685273448,-0.651281017,4.608120939,4.608122335,139.4084007,139.4083757,0.945392332,NA,c(-111.524813712715, 28.4630166941775),19962.06685,19.96206685,24,-111.5248137,28.46301669
653,233813,10/15/22,0.549010765,-0.520027429,5.808616132,5.80861509,0.003596207,0.00359621,0.756201922,NA,c(-111.406449369959, 28.3638927478111),15984.10486,15.98410486,24,-111.4064494,28.36389275
654,233813,10/16/22,0.222948893,-0.217727532,5.808655955,5.808656916,139.4061294,139.4061525,0.311632305,NA,c(-111.358381740758, 28.3223625794876),6591.996535,6.591996535,24,-111.3583817,28.32236258
655,233813,10/17/22,0.005325951,-0.010978714,4.608147316,4.608146016,179.9132512,179.9131919,0.012202374,NA,c(-111.357233488787, 28.3202680574708),258.6034184,0.258603418,24,-111.3572335,28.32026806
656,233813,10/18/22,-0.103856806,0.100217919,4.698246294,4.698246279,134.1094064,134.1093692,0.14432556,NA,c(-111.379624566252, 28.3393861115504),3053.22553,3.05322553,24,-111.3796246,28.33938611
657,233813,10/19/22,-0.104599378,0.115862367,5.587827257,5.58782571,0.003569111,0.003569113,0.156093299,NA,c(-111.402175738988, 28.3614842442587),3302.71199,3.30271199,24,-111.4021757,28.36148424
658,233813,10/20/22,0.003099491,0.035953525,3.573756504,3.573756537,85.76916338,85.76916418,0.036087693,NA,c(-111.401507770975, 28.3683407996024),765.2115838,0.765211584,24,-111.4015078,28.3683408
659,233813,10/21/22,0.041914879,-0.003067156,3.573673779,3.573673812,0.003363732,0.003363735,0.04202695,NA,c(-111.392471104594, 28.3677559067716),886.5550909,0.886555091,24,-111.3924711,28.36775591
660,233813,10/22/22,0.011845193,-0.00119873,3.496929289,3.496929388,83.92533157,83.92533395,0.011906043,NA,c(-111.389917257197, 28.3675273093514),251.1642871,0.251164287,24,-111.3899173,28.36752731
661,233813,10/23/22,-0.012202065,-0.000541741,3.496848343,3.496848442,0.003357496,0.003357498,0.012214085,NA,c(-111.392547969551, 28.3674240011957),257.6519922,0.257651992,24,-111.392548,28.367424
662,233813,10/24/22,-0.030226756,-0.001096218,3.494642115,3.494642216,83.87044003,83.87044245,0.030246419,NA,c(-111.399064682288, 28.367214957241),638.0367335,0.638036733,24,-111.3990647,28.36721496
663,233813,10/25/22,-0.021541546,-0.002264595,3.494561222,3.494561323,0.003357312,0.003357315,0.021660254,NA,c(-111.403708946246, 28.3667831049983),456.9392,0.4569392,24,-111.4037089,28.3667831
664,233813,10/26/22,0.013854185,-0.004046886,3.494577445,3.494577566,83.86888796,83.86889086,0.014432748,NA,c(-111.400722132359, 28.3660113738962),304.5790966,0.304579097,24,-111.4007221,28.36601137
665,233813,10/27/22,-0.003060637,-0.001994077,3.494496553,3.494496674,0.003357307,0.003357309,0.003652922,NA,c(-111.401381992364, 28.3656311044013),77.17760636,0.077177606,24,-111.401382,28.3656311
666,233813,10/28/22,-0.072287221,0.003893923,3.4946665,3.49466573,83.87102525,83.87100677,0.072391219,NA,c(-111.416966631293, 28.3663736592893),1527.096871,1.527096871,24,-111.4169666,28.36637366
667,233813,10/29/22,-0.090851278,0.00201699,3.494585606,3.494584836,0.003357314,0.003357317,0.090873665,NA,c(-111.436553773295, 28.3667582955481),1916.950863,1.916950863,24,-111.4365538,28.3667583
668,233813,10/30/22,-0.058751636,-0.007625055,3.497741582,3.497741134,83.94482637,83.94481561,0.059244731,NA,c(-111.449220451554, 28.3653042254306),1249.860003,1.249860003,24,-111.4492205,28.36530423
669,233813,10/31/22,0.005067073,-0.017208854,3.497660617,3.497660169,0.003357561,0.003357564,0.017939339,NA,c(-111.448128012645, 28.3620224379845),380.2516504,0.38025165,24,-111.448128,28.36202244
670,233813,11/1/22,0.100605581,-0.026734405,3.600656788,3.600656081,86.41476274,86.41474577,0.104096028,NA,c(-111.426438123538, 28.3569239129924),2196.77124,2.19677124,24,-111.4264381,28.35692391
671,233813,11/2/22,0.118693606,-0.025211077,3.600573441,3.600572734,0.003365944,0.003365947,0.121341545,NA,c(-111.400848296181, 28.3521156556526),2560.523181,2.560523181,24,-111.4008483,28.35211566
672,233813,11/3/22,0.059329355,-0.012638616,6.146651847,6.146646526,147.517937,147.5178093,0.060661291,NA,c(-111.38805699611, 28.3497051079709),1280.106659,1.280106659,24,-111.388057,28.34970511
673,233813,11/4/22,0.014809522,-0.003206225,5.632103717,5.632101758,225.6407047,225.6404841,0.015152618,NA,c(-111.384864127282, 28.3490935868688),319.7653917,0.319765392,24,-111.3848641,28.34909359
674,233813,11/5/22,-0.01486572,0.003086059,4.981204787,4.981203579,231.5047893,231.5045913,0.015182668,NA,c(-111.388069112211, 28.3496821888225),320.3937779,0.320393778,24,-111.3880691,28.34968219
675,233813,11/6/22,-0.029696373,0.006238235,5.492648626,5.49264675,159.17322,159.1731048,0.030344524,NA,c(-111.394471521545, 28.3508719932738),640.3461859,0.640346186,24,-111.3944715,28.35087199
676,233813,11/7/22,-0.029682435,0.006250305,6.632140738,6.632135936,0.00370449,0.003704492,0.030333369,NA,c(-111.400870925932, 28.3520640862026),640.1042494,0.640104249,24,-111.4008709,28.35206409
677,233813,11/8/22,-0.014823735,0.003122231,6.748113567,6.748109611,161.9528512,161.9527562,0.015149151,NA,c(-111.404066896056, 28.3526595772971),319.6794672,0.319679467,24,-111.4040669,28.35265958
678,233813,11/9/22,-0.003683109,0.000777634,5.675003955,5.675006014,240.6122719,240.6122472,0.003764307,NA,c(-111.404860958307, 28.3528078902655),79.43471964,0.07943472,24,-111.404861,28.35280789
679,233813,11/10/22,0.003739401,-0.000783476,5.029629212,5.029629185,240.9623788,240.9623849,0.003820596,NA,c(-111.404054759589, 28.3526584632247),80.62228797,0.080622288,24,-111.4040548,28.35265846
680,233813,11/11/22,0.007443795,-0.001561099,5.666395987,5.666397466,162.6462257,162.6461804,0.007605729,NA,c(-111.402449909725, 28.3523607246463),160.4966176,0.160496618,24,-111.4024499,28.35236072
681,233813,11/12/22,0.007430071,-0.001555236,6.776847635,6.776845748,0.003724643,0.003724645,0.007591095,NA,c(-111.40084801854, 28.3520641034331),160.1881306,0.160188131,24,-111.400848,28.3520641
682,233813,11/13/22,0.003698188,-0.000765878,6.784401366,6.784403823,162.8237483,162.8238072,0.003776705,NA,c(-111.400050695825, 28.351918029953),79.69626113,0.079696261,24,-111.4000507,28.35191803
683,233813,11/14/22,0.000902364,-0.000173227,5.678233292,5.678233973,241.5474193,241.5475227,0.00091884,NA,c(-111.399856150137, 28.3518849912585),19.38887794,0.019388878,24,-111.3998562,28.35188499
684,233813,11/15/22,-0.000957392,0.000222713,5.032796901,5.032798045,241.5882739,241.5882957,0.000982955,NA,c(-111.400062559761, 28.3519274682345),20.74350958,0.02074351,24,-111.4000626,28.35192747
685,233813,11/16/22,-0.001881079,0.000421944,5.677220271,5.677222295,162.9054269,162.9053965,0.001927821,NA,c(-111.400468112295, 28.352007943339),40.68246073,0.040682461,24,-111.4004681,28.35200794
686,233813,11/17/22,-0.001868697,0.000424464,6.78764756,6.787646291,0.00372616,0.003726162,0.001916298,NA,c(-111.400870995337, 28.352088899063),40.43950449,0.040439504,24,-111.400871,28.3520889
687,233813,11/18/22,-0.000920236,0.000230272,6.79409244,6.794092486,163.0563313,163.0563324,0.00094862,NA,c(-111.401069396514, 28.352132817994),20.01968103,0.020019681,24,-111.4010694,28.35213282
688,233813,11/19/22,-0.000210611,8.26E-05,5.687318193,5.687314219,242.086557,242.0864162,0.000226232,NA,c(-111.401114803384, 28.3521485732625),4.776265431,0.004776265,24,-111.4011148,28.35214857
689,233813,11/20/22,0.000260173,-1.85E-05,5.035502034,5.035502531,242.378279,242.3781375,0.000260832,NA,c(-111.4010587112, 28.352145039354),5.503046479,0.005503046,24,-111.4010587,28.35214504
690,233813,11/21/22,0.000492117,-7.31E-05,5.68011752,5.680115727,163.6339673,163.6339005,0.000497522,NA,c(-111.400952612846, 28.352131090312),10.49766067,0.010497661,24,-111.4009526,28.35213109
691,233813,11/22/22,0.000485221,-8.12E-05,6.818003057,6.818000273,0.003730434,0.003730436,0.000491972,NA,c(-111.400848001211, 28.3521156001793),10.38084966,0.01038085,24,-111.400848,28.3521156
692,233813,11/23/22,0.000239483,-4.28E-05,6.912545748,6.912547455,165.8991778,165.8992188,0.000243275,NA,c(-111.400796369161, 28.3521074430204),5.133316405,0.005133316,24,-111.4007964,28.35210744
693,233813,11/24/22,5.14E-05,-1.29E-05,5.828155817,5.828153372,249.6877184,249.6876656,5.30E-05,NA,c(-111.400785285705, 28.3521049917469),1.118316896,0.001118317,24,-111.4007853,28.35210499
694,233813,11/25/22,-7.90E-05,8.53E-06,5.07561221,5.075611575,254.1385856,254.1382883,7.95E-05,NA,c(-111.400802317866, 28.3521066189955),1.67650548,0.001676505,24,-111.4008023,28.35210662
695,233813,11/26/22,-0.000151744,2.14E-05,5.715733785,5.715734693,174.679061,174.6787325,0.000153244,NA,c(-111.40083503328, 28.3521106974873),3.233387249,0.003233387,24,-111.400835,28.3521107
