event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:fix-type-raw,height-above-ellipsoid,height-raw,import-marked-outlier,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,height-above-msl,ECMWF ERA5 PL U Wind,ECMWF ERA5 PL V Wind,ECMWF ERA5 PL Pressure Vertical Velocity
24020545362,TRUE,2022-10-03,-111.44529,28.3768711,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.20827994,NaN,NaN,NaN
24301436163,TRUE,2022-11-22,-111.400848,28.3521156,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.09451297,NaN,NaN,NaN
23404127951,TRUE,2022-08-06,-108.034676,25.0529156,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",10.73651181,NaN,NaN,NaN
23986525519,TRUE,2022-09-27,-108.034653,25.0551682,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",10.73805261,NaN,NaN,NaN
23590342068,TRUE,2022-09-03,-109.351997,25.8212223,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.51256388,NaN,NaN,NaN
23986525541,TRUE,2022-09-21,-109.366745,25.804327,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.54112961,NaN,NaN,NaN
23986525545,TRUE,2022-09-29,-109.396439,25.8718586,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.71665434,NaN,NaN,NaN
24007958185,TRUE,2022-09-29,-109.396439,25.8718586,,3D,-19,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.71665434,NaN,NaN,NaN
23753207830,TRUE,2022-09-15,-122.099747,37.4392204,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.31137666,NaN,NaN,NaN
24102460190,TRUE,2022-10-17,-122.006592,37.4703217,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.19610298,NaN,NaN,NaN
23725143666,TRUE,2022-09-11,-113.932556,31.6102524,,3D,-19,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.99386969,NaN,NaN,NaN
23752459177,TRUE,2022-09-11,-113.932556,31.6102524,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.99386969,NaN,NaN,NaN
23725143668,TRUE,2022-09-15,-113.927177,31.6076927,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.98303391,NaN,NaN,NaN
24085088813,TRUE,2022-10-13,-113.691559,31.5193214,,3D,-19,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.48034556,NaN,NaN,NaN
23461776280,TRUE,2022-08-06,-107.652412,24.5047932,,3D,-19,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.94975831,NaN,NaN,NaN
23651087090,TRUE,2022-09-09,-110.451035,27.3267078,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.51852013,NaN,NaN,NaN
23704323259,TRUE,2022-09-09,-110.451035,27.3267078,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.51852013,NaN,NaN,NaN
23733307739,TRUE,2022-09-17,-114.065292,27.6854649,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",17.22357762,NaN,NaN,NaN
23801726575,TRUE,2022-09-21,-114.064911,27.6847744,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",17.2245245,NaN,NaN,NaN
23822378499,TRUE,2022-09-21,-114.064911,27.6847744,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",17.2245245,NaN,NaN,NaN
25137702740,TRUE,2023-01-16,-114.063934,27.6754055,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",17.23820886,NaN,NaN,NaN
23357968433,TRUE,2022-08-04,-113.922829,31.6229,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.00242601,NaN,NaN,NaN
23391318433,TRUE,2022-08-04,-113.922829,31.6229,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",15.00242601,NaN,NaN,NaN
24020545353,TRUE,2022-10-01,-110.141968,27.1291256,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.29642644,NaN,NaN,NaN
25137702736,TRUE,2023-01-11,-107.51722,24.4866428,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.871420315,NaN,NaN,NaN
23357225732,TRUE,2022-07-29,-109.773811,26.7693958,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.60789677,NaN,NaN,NaN
23357225733,TRUE,2022-07-31,-109.822655,26.787878,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.76052304,NaN,NaN,NaN
23567333794,TRUE,2022-08-28,-109.82235,26.7876472,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.75938612,NaN,NaN,NaN
24091932395,TRUE,2022-10-13,-109.814514,26.7738743,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.71846366,NaN,NaN,NaN
23854283896,TRUE,2022-09-29,-112.30806,29.3296509,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",14.60323294,NaN,NaN,NaN
24020545364,TRUE,2022-10-07,-111.855476,28.7721081,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",14.38184475,NaN,NaN,NaN
24156663394,TRUE,2022-10-27,-111.401382,28.3656311,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",14.11153095,NaN,NaN,NaN
24179558441,TRUE,2022-10-27,-111.401382,28.3656311,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",14.11153095,NaN,NaN,NaN
24179558443,TRUE,2022-10-31,-111.448128,28.3620224,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",14.19597779,NaN,NaN,NaN
23357225754,TRUE,2022-07-19,-124.169205,40.8176765,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",10.4077477,NaN,NaN,NaN
23357225756,TRUE,2022-07-21,-124.170563,40.8300171,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",10.42272114,NaN,NaN,NaN
23801726579,TRUE,2022-09-17,-114.239426,27.6994686,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",17.2349612,NaN,NaN,NaN
23357225770,TRUE,2022-07-15,-122.138405,37.6046219,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.95023847,NaN,NaN,NaN
23617652268,TRUE,2022-09-07,-108.035316,25.0476418,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.734262918,NaN,NaN,NaN
23651087110,TRUE,2022-09-07,-108.035316,25.0476418,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.734262918,NaN,NaN,NaN
24091932401,TRUE,2022-10-13,-108.088997,25.0062466,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.827605591,NaN,NaN,NaN
24242320686,TRUE,2022-11-02,-108.134338,24.9951611,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",10.40593851,NaN,NaN,NaN
24397847985,TRUE,2022-11-17,-108.074249,25.0092411,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.796120582,NaN,NaN,NaN
24091932408,TRUE,2022-10-11,-109.367996,25.8037376,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.54452221,NaN,NaN,NaN
23643195308,TRUE,2022-09-07,-122.096909,37.4380417,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.30339697,NaN,NaN,NaN
24020545370,TRUE,2022-10-03,-122.098831,37.4348412,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.29985651,NaN,NaN,NaN
24085088804,TRUE,2022-10-11,-122.037926,37.4500732,,3D,-20,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.21696735,NaN,NaN,NaN
24102460187,TRUE,2022-10-11,-122.037926,37.4500732,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.21696735,NaN,NaN,NaN
24102460188,TRUE,2022-10-13,-122.037773,37.4499207,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.21636232,NaN,NaN,NaN
24102460191,TRUE,2022-10-19,-122.058098,37.492878,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.34584552,NaN,NaN,NaN
23733299018,TRUE,2022-07-03,-122.1436005,37.6437378,,,-20,,,,,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.95213268,NaN,NaN,NaN
23579119155,TRUE,2022-08-24,-113.92897,31.5899258,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",14.95644311,NaN,NaN,NaN
23357225837,TRUE,2022-07-13,-122.215332,37.746521,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.03533849,NaN,NaN,NaN
23522697379,TRUE,2022-08-20,-107.911255,24.7649403,,3D,-20,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.537895548,NaN,NaN,NaN
23704323264,TRUE,2022-09-15,-114.054108,27.6880264,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",16.21754818,NaN,NaN,NaN
24121661278,TRUE,2022-10-13,-113.996864,27.6618366,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",16.24212469,NaN,NaN,NaN
24206316089,TRUE,2022-10-31,-114.008362,27.6627064,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",16.24414881,NaN,NaN,NaN
23852802529,TRUE,2022-09-27,-110.245949,27.1670399,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.64022734,NaN,NaN,NaN
24020545354,TRUE,2022-10-03,-110.140533,27.1292038,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.29289846,NaN,NaN,NaN
24744620958,TRUE,2022-12-12,-108.041046,24.9995651,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.146127431,NaN,NaN,NaN
24862572772,TRUE,2022-12-12,-108.041046,24.9995651,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.146127431,NaN,NaN,NaN
25137702733,TRUE,2022-12-22,-107.553421,24.47118,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.967869729,NaN,NaN,NaN
23357225727,TRUE,2022-07-19,-120.842583,35.3436546,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.78939317,NaN,NaN,NaN
23370626600,TRUE,2022-08-04,-109.822403,26.7825031,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.75172522,NaN,NaN,NaN
23532926182,TRUE,2022-08-16,-109.821091,26.7867775,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.7548211,NaN,NaN,NaN
23532926186,TRUE,2022-08-24,-109.824371,26.7873669,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.764175,NaN,NaN,NaN
23601188809,TRUE,2022-09-01,-109.821732,26.7871876,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.75709535,NaN,NaN,NaN
23986525411,TRUE,2022-09-21,-109.826851,26.7943802,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.78125386,NaN,NaN,NaN
24091932394,TRUE,2022-10-11,-109.817329,26.7692165,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.7186423,NaN,NaN,NaN
24179558437,TRUE,2022-10-31,-109.735741,26.7359352,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",12.13726726,NaN,NaN,NaN
24020545361,TRUE,2022-10-01,-111.832741,28.7736969,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.35641293,NaN,NaN,NaN
24049257194,TRUE,2022-10-11,-111.892494,28.7794552,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.42741689,NaN,NaN,NaN
24085088798,TRUE,2022-10-11,-111.892494,28.7794552,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.42741689,NaN,NaN,NaN
24784978921,TRUE,2022-12-02,-111.400871,28.3520889,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.09452496,NaN,NaN,NaN
23357225753,TRUE,2022-07-17,-124.171326,40.8279419,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.423850494,NaN,NaN,NaN
23357225771,TRUE,2022-07-17,-122.116341,37.5653,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",10.93466295,NaN,NaN,NaN
23590771716,TRUE,2022-09-03,-108.034851,25.0468731,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.732640848,NaN,NaN,NaN
23617652266,TRUE,2022-09-03,-108.034851,25.0468731,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.732640848,NaN,NaN,NaN
24397847986,TRUE,2022-11-22,-108.1595,25.0423431,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.017856288,NaN,NaN,NaN
23532926190,TRUE,2022-08-20,-109.360603,25.8117752,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.52972835,NaN,NaN,NaN
23579119142,TRUE,2022-08-20,-109.360603,25.8117752,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.52972835,NaN,NaN,NaN
24804392997,TRUE,2022-12-27,-109.464767,26.6914692,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.27370695,NaN,NaN,NaN
23601188816,TRUE,2022-09-03,-122.093246,37.4407539,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.30252089,NaN,NaN,NaN
23601188817,TRUE,2022-09-05,-122.096886,37.438118,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.30352384,NaN,NaN,NaN
23643195307,TRUE,2022-09-05,-122.096886,37.438118,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.30352384,NaN,NaN,NaN
23753207831,TRUE,2022-09-17,-122.099083,37.4356346,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.30210302,NaN,NaN,NaN
24165962312,TRUE,2022-10-27,-122.018166,37.4587021,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.19609262,NaN,NaN,NaN
24165962313,TRUE,2022-10-29,-122.01796,37.4583931,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.19508032,NaN,NaN,NaN
23482834968,TRUE,2022-08-18,-113.934044,31.6065407,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.98972234,NaN,NaN,NaN
23522697376,TRUE,2022-08-18,-113.934044,31.6065407,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.98972234,NaN,NaN,NaN
23854283919,TRUE,2022-09-27,-113.833382,31.5778179,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.81368885,NaN,NaN,NaN
24020545380,TRUE,2022-10-07,-113.712708,31.5216255,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.52671711,NaN,NaN,NaN
24085088810,TRUE,2022-10-07,-113.712708,31.5216255,,3D,-21,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",13.52671711,NaN,NaN,NaN
23357225836,TRUE,2022-07-11,-122.216919,37.7470856,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.03740598,NaN,NaN,NaN
23357225838,TRUE,2022-07-15,-122.215408,37.7442436,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.03524726,NaN,NaN,NaN
23601188824,TRUE,2022-09-05,-107.966476,24.7604351,,3D,-21,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.699389724,NaN,NaN,NaN
23482834954,TRUE,2022-08-20,-110.464294,27.3158779,,3D,-22,,FALSE,G,OK,,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.53305225,NaN,NaN,NaN
23986525359,TRUE,2022-09-27,-110.462166,27.3186436,,3D,-22,,FALSE,G,OK,,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",11.53273081,NaN,NaN,NaN
