tag-local-identifier,Breeding-site,Capture-year,timestamp,location-long,location-lat,height-above-ellipsoid,individual-taxon-canonical-name,utm-easting,utm-northing,utm-zone
233821,King_Salmon,2022,1-Jul-22,-156.6179657,58.6871414,44,Limnodromus griseus,638074.4744,6507668.543,4N
233821,King_Salmon,2022,25-Jun-22,-156.6179657,58.6871681,47,Limnodromus griseus,638074.3688,6507671.515,4N
233821,King_Salmon,2022,7-Jul-22,-156.6026917,58.6874733,0,Limnodromus griseus,638958.2728,6507737.041,4N
233821,King_Salmon,2022,3-Jul-22,-156.6170044,58.687809,39,Limnodromus griseus,638127.5395,6507744.828,4N
233824,King_Salmon,2022,15-Jun-22,-156.6179199,58.6878319,46,Limnodromus griseus,638074.3971,6507745.49,4N
233821,King_Salmon,2022,13-Jul-22,-156.601868,58.6879883,-1,Limnodromus griseus,639003.9542,6507796.068,4N
233821,King_Salmon,2022,15-Jul-22,-156.601822,58.6879883,51,Limnodromus griseus,639006.6199,6507796.163,4N
233821,King_Salmon,2022,5-Jun-22,-156.6173096,58.6880112,43,Limnodromus griseus,638109.0536,6507766.704,4N
233824,King_Salmon,2022,5-Jun-22,-156.6172333,58.6880112,43,Limnodromus griseus,638113.475,6507766.861,4N
233821,King_Salmon,2022,5-Jul-22,-156.6007996,58.6883469,44,Limnodromus griseus,639064.437,6507838.196,4N
233824,King_Salmon,2022,10-Jun-22,-156.6227875,58.6897774,46,Limnodromus griseus,637784.647,6507952.012,4N
233821,King_Salmon,2022,11-Jul-22,-156.600128,58.6935921,42,Limnodromus griseus,639082.4505,6508423.382,4N
233817,King_Salmon,2022,5-Jun-22,-156.7088013,58.7091064,40,Limnodromus griseus,632726.9312,6509929.837,4N
233815,King_Salmon,2022,10-Jun-22,-156.7088013,58.7091331,42,Limnodromus griseus,632726.8296,6509932.809,4N
233817,King_Salmon,2022,15-Jun-22,-156.7087708,58.7091331,42,Limnodromus griseus,632728.596,6509932.869,4N
233817,King_Salmon,2022,10-Jun-22,-156.7088013,58.709671,42,Limnodromus griseus,632724.7826,6509992.68,4N
233819,King_Salmon,2022,5-Jun-22,-156.6592407,58.709671,32,Limnodromus griseus,635595.0062,6510091.877,4N
233818,King_Salmon,2022,5-Jun-22,-156.7175293,58.7133827,38,Limnodromus griseus,632205.238,6510388.561,4N
233816,King_Salmon,2022,5-Jun-22,-156.7175598,58.7134094,40,Limnodromus griseus,632203.3705,6510391.472,4N
233816,King_Salmon,2022,10-Jun-22,-156.7113342,58.7135353,42,Limnodromus griseus,632563.4026,6510417.782,4N
233818,King_Salmon,2022,10-Jun-22,-156.7113342,58.7135353,43,Limnodromus griseus,632563.4026,6510417.782,4N
233816,King_Salmon,2022,20-Jun-22,-156.7127991,58.7142029,42,Limnodromus griseus,632476.0376,6510489.192,4N
233816,King_Salmon,2022,15-Jun-22,-156.713562,58.7142525,45,Limnodromus griseus,632431.6724,6510493.206,4N
233816,King_Salmon,2022,25-Jun-22,-156.7107239,58.7146378,42,Limnodromus griseus,632594.5512,6510541.702,4N
233820,King_Salmon,2022,10-Jun-22,-156.7117767,58.7160721,40,Limnodromus griseus,632528.1365,6510699.264,4N
233815,King_Salmon,2022,15-Jun-22,-156.719574,58.7166061,43,Limnodromus griseus,632074.6238,6510743.31,4N
233820,King_Salmon,2022,20-Jun-22,-156.7148895,58.7174797,43,Limnodromus griseus,632342.5521,6510849.786,4N
233820,King_Salmon,2022,15-Jun-22,-156.7146606,58.7175827,46,Limnodromus griseus,632355.4147,6510861.703,4N
233815,King_Salmon,2022,30-Jun-22,-156.7436371,58.7190666,38,Limnodromus griseus,630672.0814,6510970.011,4N
233817,King_Salmon,2022,1-Jul-22,-156.7291565,58.7199097,37,Limnodromus griseus,631507.3102,6511092.175,4N
233817,King_Salmon,2022,30-Jun-22,-156.7302551,58.7204208,39,Limnodromus griseus,631441.7772,6511146.908,4N
233817,King_Salmon,2022,3-Jul-22,-156.7302246,58.7204475,37,Limnodromus griseus,631443.4424,6511149.94,4N
233817,King_Salmon,2022,20-Jun-22,-156.7304535,58.7205238,42,Limnodromus griseus,631429.9023,6511157.984,4N
233815,King_Salmon,2022,25-Jun-22,-156.7435455,58.7207794,38,Limnodromus griseus,630670.9649,6511160.834,4N
233815,King_Salmon,2022,20-Jun-22,-156.7463531,58.7210884,43,Limnodromus griseus,630507.2591,6511189.757,4N
233815,King_Salmon,2022,1-Jul-22,-156.7348938,58.7228546,37,Limnodromus griseus,631164.0552,6511408.716,4N
233817,King_Salmon,2022,25-Jun-22,-156.7137451,58.7236481,40,Limnodromus griseus,632385.3876,6511538.62,4N
233821,King_Salmon,2022,19-Jul-22,-157.069382,58.7320442,-2,Limnodromus griseus,611769.2596,6511825.396,4N
233821,King_Salmon,2022,27-Jul-22,-157.066055,58.7354736,0,Limnodromus griseus,611950.8177,6512212.699,4N
233821,King_Salmon,2022,25-Jul-22,-157.07019,58.7358093,15,Limnodromus griseus,611710.4193,6512243.167,4N
233818,King_Salmon,2022,1-Jul-22,-156.6776886,58.7373428,42,Limnodromus griseus,634419.8772,6513134.676,4N
233818,King_Salmon,2022,30-Jun-22,-156.7095947,58.7403374,39,Limnodromus griseus,632562.1516,6513404.426,4N
233819,King_Salmon,2022,25-Jun-22,-157.0733185,58.7415924,21,Limnodromus griseus,611510.8406,6512881.714,4N
233816,King_Salmon,2022,9-Jul-22,-157.081924,58.7421074,16,Limnodromus griseus,611011.2236,6512924.755,4N
233816,King_Salmon,2022,11-Jul-22,-157.082352,58.7428474,23,Limnodromus griseus,610984.0991,6513006.42,4N
233816,King_Salmon,2022,5-Jul-22,-157.0827942,58.7448196,18,Limnodromus griseus,610952.2288,6513225.228,4N
233819,King_Salmon,2022,7-Jul-22,-157.0675812,58.7454834,19,Limnodromus griseus,611830.3484,6513324.41,4N
233819,King_Salmon,2022,5-Jul-22,-157.0778198,58.746254,24,Limnodromus griseus,611235.4757,6513393.149,4N
233816,King_Salmon,2022,7-Jul-22,-157.0820007,58.7463036,32,Limnodromus griseus,610993.413,6513391.737,4N
233821,King_Salmon,2022,23-Jul-22,-157.08197,58.7476616,19,Limnodromus griseus,610990.8615,6513542.957,4N
233819,King_Salmon,2022,10-Jun-22,-156.9867859,58.7485809,0,Limnodromus griseus,616494.7941,6513806.864,4N
233819,King_Salmon,2022,9-Jul-22,-157.082336,58.7504768,17,Limnodromus griseus,610960.7156,6513855.732,4N
233819,King_Salmon,2022,20-Jun-22,-157.0854034,58.751194,20,Limnodromus griseus,610780.9773,6513930.493,4N
233815,King_Salmon,2022,9-Jul-22,-156.840973,58.7657585,52,Limnodromus griseus,624868.858,6515981.59,4N
233815,King_Salmon,2022,11-Jul-22,-156.848526,58.7665291,51,Limnodromus griseus,624429.3646,6516053.312,4N
233815,King_Salmon,2022,7-Jul-22,-156.848938,58.7674751,58,Limnodromus griseus,624402.1601,6516157.847,4N
233815,King_Salmon,2022,3-Jul-22,-156.849823,58.7716217,51,Limnodromus griseus,624336.1709,6516617.763,4N
233815,King_Salmon,2022,5-Jul-22,-156.849823,58.7721863,50,Limnodromus griseus,624334.1532,6516680.609,4N
233821,King_Salmon,2022,29-Jul-22,-157.039581,58.7854958,26,Limnodromus griseus,613320.0893,6517825.513,4N
233821,King_Salmon,2022,31-Jul-22,-157.03894,58.7864685,9,Limnodromus griseus,613353.9643,6517934.875,4N
233821,King_Salmon,2022,2-Aug-22,-157.036041,58.7880325,26,Limnodromus griseus,613516.3972,6518113.884,4N
233816,King_Salmon,2022,3-Jul-22,-157.0128021,58.8027267,24,Limnodromus griseus,614810.8097,6519789.203,4N
233819,King_Salmon,2022,11-Jul-22,-157.009811,58.8045425,24,Limnodromus griseus,614977.5809,6519996.463,4N
233816,King_Salmon,2022,30-Jun-22,-156.9972076,58.8073845,27,Limnodromus griseus,615696.1065,6520334.53,4N
233816,King_Salmon,2022,1-Jul-22,-156.9969025,58.8074112,24,Limnodromus griseus,615713.6391,6520338.029,4N
233821,King_Salmon,2022,17-Jul-22,-157.00351,58.8076668,20,Limnodromus griseus,615331.1646,6520355.082,4N
233819,King_Salmon,2022,3-Jul-22,-156.998642,58.8085136,23,Limnodromus griseus,615609.5034,6520457.739,4N
233819,King_Salmon,2022,30-Jun-22,-156.9961395,58.8089218,23,Limnodromus griseus,615752.6744,6520507.501,4N
233819,King_Salmon,2022,1-Jul-22,-156.9962158,58.8089981,25,Limnodromus griseus,615748.0135,6520515.863,4N
233818,King_Salmon,2022,11-Jul-22,-156.989532,58.8614006,23,Limnodromus griseus,615958.8116,6526360.666,4N
233818,King_Salmon,2022,7-Jul-22,-157.0307465,58.9217682,4,Limnodromus griseus,613384.272,6533009.992,4N
233818,King_Salmon,2022,5-Jul-22,-157.0393677,58.9240723,25,Limnodromus griseus,612880.4572,6533251.898,4N
233818,King_Salmon,2022,9-Jul-22,-157.035049,58.9256592,22,Limnodromus griseus,613123.8635,6533435.847,4N
233818,King_Salmon,2022,3-Jul-22,-157.0317383,58.9485435,28,Limnodromus griseus,613239.436,6535988.904,4N
233811,Beluga,2022,11-Jul-22,-146.318604,59.4272652,16,Limnodromus griseus,538661.2465,6587827.753,6N
233811,Beluga,2022,13-Jul-22,-146.39476,59.4036369,19,Limnodromus griseus,534364.2953,6585154.858,6N
233811,Beluga,2022,15-Jul-22,-146.386597,59.4110603,19,Limnodromus griseus,534820.1471,6585985.73,6N
233811,Beluga,2022,17-Jul-22,-146.377335,59.4103432,30,Limnodromus griseus,535346.6466,6585910.76,6N
233811,Beluga,2022,19-Jul-22,-146.377106,59.4083443,21,Limnodromus griseus,535361.7291,6585688.295,6N
233811,Beluga,2022,21-Jul-22,-120.645546,34.9635468,-31,Limnodromus griseus,714963.9989,3871532.442,10N
233811,Beluga,2022,23-Jul-22,-121.740608,36.8151436,-27,Limnodromus griseus,612329.0028,4075105.809,10N
233811,Beluga,2022,25-Jul-22,-121.789963,36.7923317,-24,Limnodromus griseus,607958.713,4072518.276,10N
233811,Beluga,2022,27-Jul-22,-121.790398,36.7930222,-33,Limnodromus griseus,607918.9323,4072594.387,10N
233811,Beluga,2022,29-Jul-22,-121.791626,36.7894402,-27,Limnodromus griseus,607814.3872,4072195.628,10N
233811,Beluga,2022,31-Jul-22,-121.789452,36.7938423,-25,Limnodromus griseus,608002.1852,4072686.433,10N
233811,Beluga,2022,2-Aug-22,-121.789757,36.7933311,-28,Limnodromus griseus,607975.6902,4072629.378,10N
233811,Beluga,2022,4-Aug-22,-114.041718,27.6789627,-26,Limnodromus griseus,791797.4348,3065141.483,11N
233811,Beluga,2022,6-Aug-22,-109.37455,25.8487415,-5,Limnodromus griseus,662892.6379,2859940.679,12N
233811,Beluga,2022,8-Aug-22,-109.37233,25.8493824,-17,Limnodromus griseus,663114.2704,2860014.426,12N
233811,Beluga,2022,10-Aug-22,-109.374832,25.8486137,-25,Limnodromus griseus,662864.5479,2859926.173,12N
233811,Beluga,2022,12-Aug-22,-109.373505,25.8501759,0,Limnodromus griseus,662995.4118,2860100.863,12N
233811,Beluga,2022,14-Aug-22,-109.375221,25.8483334,-24,Limnodromus griseus,662825.9421,2859894.642,12N
233811,Beluga,2022,16-Aug-22,-109.374863,25.8307972,-11,Limnodromus griseus,662885.8452,2857952.618,12N
233811,Beluga,2022,18-Aug-22,-109.360115,25.8091145,-14,Limnodromus griseus,664394.222,2855569.2,12N
233811,Beluga,2022,20-Aug-22,-109.360603,25.8117752,-21,Limnodromus griseus,664341.6202,2855863.314,12N
233811,Beluga,2022,22-Aug-22,-109.359856,25.8091908,0,Limnodromus griseus,664420.0851,2855577.976,12N
233811,Beluga,2022,24-Aug-22,-109.360268,25.8116474,-22,Limnodromus griseus,664375.3845,2855849.576,12N
233811,Beluga,2022,26-Aug-22,-109.359604,25.8118782,-1,Limnodromus griseus,664441.64,2855875.972,12N
233811,Beluga,2022,28-Aug-22,-109.367439,25.7987194,0,Limnodromus griseus,663674.1709,2854408.615,12N
233811,Beluga,2022,30-Aug-22,-109.357658,25.8090115,0,Limnodromus griseus,664640.7144,2855560.864,12N
233811,Beluga,2022,1-Sep-22,-109.353539,25.8208637,-6,Limnodromus griseus,665037.2717,2856878.887,12N
233811,Beluga,2022,3-Sep-22,-109.351997,25.8212223,-19,Limnodromus griseus,665191.3669,2856920.546,12N
233811,Beluga,2022,7-Sep-22,-109.359528,25.8262653,-22,Limnodromus griseus,664429.3817,2857469.716,12N
233811,Beluga,2022,9-Sep-22,-109.360603,25.8103161,-22,Limnodromus griseus,664343.6343,2855701.691,12N
233811,Beluga,2022,11-Sep-22,-109.359116,25.8119545,-15,Limnodromus griseus,664490.4625,2855885.034,12N
233811,Beluga,2022,13-Sep-22,-109.361931,25.8117752,-18,Limnodromus griseus,664208.472,2855861.655,12N
233813,Beluga,2022,10-Jun-22,-151.0160828,61.216526,39,Limnodromus griseus,606559.2367,6788522.539,5N
233813,Beluga,2022,15-Jun-22,-151.0161743,61.2163963,33,Limnodromus griseus,606554.7616,6788507.948,5N
233813,Beluga,2022,20-Jun-22,-151.0158691,61.2167282,36,Limnodromus griseus,606570.0288,6788545.403,5N
233813,Beluga,2022,25-Jun-22,-150.9497681,61.195713,8,Limnodromus griseus,610193.0051,6786314.939,5N
233813,Beluga,2022,30-Jun-22,-151.0314941,61.2091789,37,Limnodromus griseus,605756.2916,6787679.391,5N
233813,Beluga,2022,1-Jul-22,-151.0453949,61.2058258,31,Limnodromus griseus,605020.806,6787283.601,5N
233813,Beluga,2022,3-Jul-22,-151.0218353,61.2128639,35,Limnodromus griseus,606262.6712,6788105.39,5N
233813,Beluga,2022,5-Jul-22,-151.0703735,61.1756172,49,Limnodromus griseus,603778.2856,6783879.882,5N
233813,Beluga,2022,7-Jul-22,-151.0318909,61.2125816,34,Limnodromus griseus,605723.5673,6788057.649,5N
233813,Beluga,2022,9-Jul-22,-151.0333557,61.2115593,37,Limnodromus griseus,605648.3231,6787941.445,5N
233813,Beluga,2022,11-Jul-22,-150.9958038,61.1841393,21,Limnodromus griseus,607758.8056,6784949.466,5N
233813,Beluga,2022,13-Jul-22,-151.0410919,61.1537552,10,Limnodromus griseus,605425.7082,6781492.321,5N
233813,Beluga,2022,15-Jul-22,-151.026108,61.2114296,39,Limnodromus griseus,606038.024,6787938.738,5N
233813,Beluga,2022,17-Jul-22,-150.994598,61.178894,14,Limnodromus griseus,607841.5416,6784367.385,5N
233813,Beluga,2022,19-Jul-22,-151.025497,61.2110977,38,Limnodromus griseus,606071.9568,6787902.772,5N
233813,Beluga,2022,21-Jul-22,-150.994629,61.1774597,13,Limnodromus griseus,607844.7744,6784207.623,5N
233813,Beluga,2022,23-Jul-22,-150.950363,61.1980171,11,Limnodromus griseus,610152.9927,6786570.497,5N
233813,Beluga,2022,25-Jul-22,-150.990326,61.1812744,12,Limnodromus griseus,608063.0714,6784639.498,5N
233813,Beluga,2022,27-Jul-22,-151.025848,61.2122765,40,Limnodromus griseus,606049.1395,6788033.465,5N
233813,Beluga,2022,29-Jul-22,-150.991013,61.178688,11,Limnodromus griseus,608034.9896,6784350.365,5N
233813,Beluga,2022,31-Jul-22,-150.990555,61.1792259,16,Limnodromus griseus,608057.7724,6784411.017,5N
233813,Beluga,2022,4-Aug-22,-145.440063,60.3856773,19,Limnodromus griseus,585989.5059,6695382.213,6N
233813,Beluga,2022,6-Aug-22,-145.456085,60.3929214,111,Limnodromus griseus,585087.5214,6696168.07,6N
233813,Beluga,2022,8-Aug-22,-145.488525,60.4000626,35,Limnodromus griseus,583281.6742,6696921.825,6N
233813,Beluga,2022,10-Aug-22,-145.458984,60.3684464,20,Limnodromus griseus,584991.5111,6693438.951,6N
233813,Beluga,2022,12-Aug-22,-145.457428,60.3726196,24,Limnodromus griseus,585066.4406,6693905.659,6N
233813,Beluga,2022,14-Aug-22,-145.45932,60.3891068,29,Limnodromus griseus,584919.1906,6695739.127,6N
233813,Beluga,2022,16-Aug-22,-145.457428,60.3726196,24,Limnodromus griseus,585066.4406,6693905.659,6N
233813,Beluga,2022,18-Aug-22,-145.457397,60.3726196,21,Limnodromus griseus,585068.1499,6693905.699,6N
233813,Beluga,2022,20-Aug-22,-145.457504,60.372673,19,Limnodromus griseus,585062.1109,6693911.507,6N
233813,Beluga,2022,22-Aug-22,-145.489365,60.4001656,31,Limnodromus griseus,583235.133,6696932.233,6N
233813,Beluga,2022,24-Aug-22,-144.884567,60.3204994,246,Limnodromus griseus,616837.275,6688979.592,6N
233813,Beluga,2022,26-Aug-22,-145.486481,60.4006004,25,Limnodromus griseus,583392.9086,6696984.297,6N
233813,Beluga,2022,28-Aug-22,-119.194511,43.2516975,1236,Limnodromus griseus,321858.1418,4791104.192,11N
233813,Beluga,2022,7-Sep-22,-118.811378,43.2952461,1230,Limnodromus griseus,353064.9484,4795195.266,11N
233813,Beluga,2022,9-Sep-22,-118.792923,43.2988014,1235,Limnodromus griseus,354570.4839,4795557.807,11N
233813,Beluga,2022,11-Sep-22,-119.237389,43.2450676,1240,Limnodromus griseus,318357.6529,4790460.175,11N
233813,Beluga,2022,13-Sep-22,-119.261963,43.2606087,1241,Limnodromus griseus,316409.2637,4792239.845,11N
233813,Beluga,2022,15-Sep-22,-119.085175,43.2470131,1237,Limnodromus griseus,330720.8855,4790356.712,11N
233813,Beluga,2022,17-Sep-22,-114.389465,36.1287041,299,Limnodromus griseus,734923.4,4001380.493,11N
233813,Beluga,2022,19-Sep-22,-114.474022,36.1036148,300,Limnodromus griseus,727384.9145,3998395.557,11N
233813,Beluga,2022,21-Sep-22,-114.473869,36.1038971,301,Limnodromus griseus,727397.8759,3998427.236,11N
233813,Beluga,2022,23-Sep-22,-114.473846,36.1039238,301,Limnodromus griseus,727399.8697,3998430.252,11N
233813,Beluga,2022,25-Sep-22,-112.313766,29.3374329,-18,Limnodromus griseus,372451.2274,3246087.777,12N
233813,Beluga,2022,27-Sep-22,-112.300606,29.3343353,-22,Limnodromus griseus,373725.1815,3245730.24,12N
233813,Beluga,2022,29-Sep-22,-112.30806,29.3296509,-20,Limnodromus griseus,372995.6064,3245219.225,12N
